id,length,text,publisher_pro,isbn_new,year_min,year_max,record,walktrap-npre-unweighted-nimp,walktrap-npre-unweighted-imp,louvain-npre-unweighted-nimp,louvain-npre-unweighted-imp,infomap-npre-unweighted-nimp,infomap-npre-unweighted-imp
969,1,disney book group,disney book group,1--4847,2015,2015,1,41,41,1170,1170,118,112
971,1,disney press,disney press,1--368;1--4847,2013,2018,2,41,41,1170,1170,118,112
1615,1,hyperion,hyperion,1--4013;1--368,2008,2018,2,41,41,1170,1170,118,112
2071,1,marvel,marvel,0--7851;1--4847,2011,2017,3,41,41,1170,1170,118,112
2663,1,published by disney lucasfilm press,published by disney lucasfilm press,1--4847,2015,2015,1,41,41,1170,1170,118,112
370,1,basic books a member of the perseus books group,basic books a member of the perseus books group,0--7867,1994,1994,1,42,42,377,377,132,130
627,1,carroll and graf,carroll and graf,0--7867;0--88184,1989,2006,4,42,42,377,377,132,130
628,1,carroll and graf publishers,carroll and graf publishers,0--88184,1992,1992,1,42,42,377,377,132,130
629,1,carroll and graf publishers inc,carroll and graf publishers inc,0--7867,2001,2001,1,42,42,377,377,132,130
630,1,carroll and graff,carroll and graff,0--88184,1984,1984,1,42,42,377,377,132,130
1504,1,haymarket books,haymarket books,1--60846;1--78371,2012,2017,4,43,43,1456,1456,109,103
2589,1,pluto press,pluto press,0--7453;1--4416;1--78371;1--78680;1--84964,2004,2018,4,43,43,1456,1456,109,103
11,1,4ltr press cengage learning,4ltr press cengage learning,1--337,2019,2019,1,44,44,1961,1961,106,100
548,1,brooks cole,brooks cole,1--133;0--495,2010,2013,2,44,44,1961,1961,66,64
660,1,cengage,cengage,1--337,2019,2019,1,44,44,1961,1961,106,100
661,1,cengage learning,cengage learning,1--4737;1--285;1--337;1--305;1--4619,2014,2018,17,44,44,1961,1961,106,100
662,1,cengage learning ptr,cengage learning ptr,1--285;1--305,2015,2015,2,44,44,1961,1961,106,100
3495,1,wadsworth cengage learning,wadsworth cengage learning,0--618;1--285;1--111;1--133,2012,2014,4,44,44,1961,1961,66,64
2400,1,orion,orion,1--4091;1--4440;0--7528,2004,2015,4,45,45,1363,1363,114,108
2401,1,orion books,orion books,0--7528,2012,2012,1,45,45,1363,1363,114,108
2403,1,orion publishing group ltd,orion publishing group ltd,1--4091,2017,2017,1,45,45,1363,1363,114,108
2404,1,orion spring,orion spring,1--4091,2017,2017,1,45,45,1363,1363,114,108
3294,1,trapeze,trapeze,1--4091,2018,2018,1,45,45,1363,1363,114,108
323,1,backpack books,backpack books,0--7607,2005,2006,2,46,46,832,832,116,60
360,1,barnes and noble,barnes and noble,0--7607;1--4351;0--06;0--88029;1--56619,1972,2012,8,46,46,832,832,116,60
361,1,barnes and noble books,barnes and noble books,0--88029;0--7607;0--06;1--56619,1983,2005,8,46,46,832,832,116,60
362,1,barnes and nobles,barnes and nobles,1--56619,2000,2000,1,46,46,832,832,116,60
994,1,dorset press,dorset press,0--88029,1989,1991,2,46,46,832,832,116,60
1188,1,fall river press,fall river press,1--4351,2010,2010,1,46,46,832,832,347,60
2142,1,metro books,metro books,1--4351,2008,2011,2,46,46,832,832,347,60
2892,1,sandy creek,sandy creek,1--4351,2014,2017,3,46,46,832,832,347,60
3069,1,splinter,splinter,1--4549,2015,2015,1,47,47,832,832,64,62
3117,1,sterling,sterling,1--4027;1--4549,2008,2013,4,47,47,832,832,64,62
3119,1,sterling children's books,sterling children's books,1--4549,2016,2018,4,47,47,832,832,64,62
3121,2,sterling pub;;sterling publishing,sterling pub;;sterling publishing,1--4027;0--8069;1--4549,1976,2015,3,47,47,832,832,64,62
3122,2,sterling pub co;;sterling publishing co,sterling pub co;;sterling publishing co,1--4027;0--7063;0--8069,1978,2005,3,47,47,832,832,64,62
3123,1,sterling publishing co inc,sterling publishing co inc,1--4027;1--4351;1--4549,2004,2018,3,47,47,832,832,64,62
3509,1,ward lock,ward lock,0--7063,1971,1984,2,47,47,832,832,64,62
805,1,contemporary books,contemporary books,0--07;0--8092,1992,2005,2,48,48,1823,1823,10,12
1340,1,glencoe mcgraw hill,glencoe mcgraw hill,0--07,1994,1994,1,48,48,1823,1823,10,12
1341,1,glencoe mcgraw hill education,glencoe mcgraw hill education,0--07,2012,2012,1,48,48,1823,1823,10,12
2104,1,mcgraw hill,mcgraw hill,1--259;1--281;0--470;0--07;958--600,1970,2015,21,48,48,1823,1823,10,12
2105,2,mcgraw hill book co;;mcgraw hill book company,mcgraw hill book co;;mcgraw hill book company,0--07,1973,1974,2,48,48,1823,1823,10,12
2107,1,mcgraw hill co,mcgraw hill co,0--07,2012,2012,1,48,48,1823,1823,10,12
2108,1,mcgraw hill custom publishing mcgraw hill ryerson,mcgraw hill custom publishing mcgraw hill ryerson,0--07,2011,2011,1,48,48,1823,1823,10,12
2109,1,mcgraw hill education,mcgraw hill education,1--308;981--315;1--259;981--4577;0--02;0--07;1--260,2014,2019,15,48,48,1823,1823,10,12
2110,1,mcgraw hill education create,mcgraw hill education create,1--259,2014,2014,1,48,48,1823,1823,10,12
2111,1,mcgraw hill education india private limited,mcgraw hill education india private limited,1--259,2013,2013,1,48,48,1823,1823,10,12
2112,1,mcgraw hill education medical,mcgraw hill education medical,0--07,2014,2014,1,48,48,1823,1823,10,12
2113,1,mcgraw hill higher education,mcgraw hill higher education,0--07,2011,2011,1,48,48,1823,1823,10,12
2114,1,mcgraw hill inc health professions divisions,mcgraw hill inc health professions divisions,0--07,1994,1994,1,48,48,1823,1823,10,12
2115,1,mcgraw hill international book co,mcgraw hill international book co,0--07,1978,1980,2,48,48,1823,1823,10,12
2116,1,mcgraw hill irwin,mcgraw hill irwin,0--07;1--259,2013,2014,2,48,48,1823,1823,10,12
2117,1,mcgraw hill learning solutions,mcgraw hill learning solutions,0--07,2012,2012,1,48,48,1823,1823,10,12
2124,1,medmaster,medmaster,0--07,2000,2000,1,48,48,1823,1823,10,12
3443,1,vgm career books,vgm career books,0--658;0--07,2002,2002,1,48,48,1823,1823,10,12
3531,1,webster division mcgraw hill,webster division mcgraw hill,0--07,1972,1972,1,48,48,1823,1823,10,12
741,1,citadel press,citadel press,0--8065,1979,1979,1,49,49,832,832,40,40
894,1,dafina books,dafina books,0--7582,2014,2014,1,49,49,832,832,40,40
1850,1,kensington,kensington,0--8217;0--7582,1984,2006,3,49,49,832,832,40,40
1851,1,kensington books,kensington books,1--57566;1--4967;0--7582;1--4201,1999,2018,4,49,49,832,832,40,40
1852,1,kensington pub,kensington pub,0--8217;1--4201,2005,2013,2,49,49,832,832,40,40
1853,2,kensington pub corp;;kensington publishing corp,kensington pub corp;;kensington publishing corp,1--4967;0--8217;0--7582;0--8065,1993,2018,6,49,49,832,832,40,40
3665,1,zebra books,zebra books,0--8468;1--4201,1974,2017,2,49,49,832,832,40,40
3666,1,zebra books kensington books,zebra books kensington books,1--4201;1--322,2014,2014,1,49,49,832,832,74,75
3667,1,zebra books kensington publishing corp,zebra books kensington publishing corp,1--4201,2012,2019,4,49,49,832,832,40,40
1515,1,heinemann,heinemann,0--325;0--435;0--434;0--86863,1965,2015,9,50,50,515,515,73,73
1516,1,heinemann educational books,heinemann educational books,0--435,1970,1970,1,50,50,515,515,73,73
1517,1,heinemann international,heinemann international,0--435,1990,1990,1,50,50,515,515,73,73
2032,1,macmillan heinemann elt,macmillan heinemann elt,0--435,2002,2002,1,50,50,515,515,73,73
2576,1,piper books,piper books,0--434,1989,1989,1,50,50,515,515,73,73
1056,1,edc publishing,edc publishing,0--7945,2017,2017,2,51,51,1921,1921,113,109
3412,1,usborne,usborne,1--4749;0--7460;0--7945;1--4095,2004,2018,5,51,51,1921,1921,113,109
3413,1,usborne pub,usborne pub,0--7460,1998,1998,1,51,51,1921,1921,113,109
3414,1,usborne publishing ltd,usborne publishing ltd,0--7945,2011,2018,3,51,51,1921,1921,113,109
1633,1,idw,idw,1--63140,2014,2014,1,52,52,910,910,112,107
1634,2,idw pub;;idw publishing,idw pub;;idw publishing,1--63140;1--68405;1--60309;1--61377,2015,2019,4,52,52,910,910,112,107
3271,1,top shelf,top shelf,1--60309,2014,2014,1,52,52,910,910,112,107
3272,1,top shelf productions,top shelf productions,1--60309,2019,2019,1,52,52,910,910,112,107
2467,1,parlor press,parlor press,1--60235;1--932559,2004,2008,2,53,53,1402,1402,175,174
3396,1,university press of colorado,university press of colorado,1--60732,2003,2016,3,53,53,1402,1402,175,174
3493,1,wac clearinghouse,wac clearinghouse,1--60235;1--60732,2013,2017,3,53,53,1402,1402,175,174
2572,1,pinnacle,pinnacle,0--7860,2008,2008,1,54,54,1448,1448,134,134
2573,1,pinnacle books,pinnacle books,0--7860;1--55817;0--523,1975,2018,6,54,54,1448,1448,134,134
2574,1,pinnacle books kensington publishing corp,pinnacle books kensington publishing corp,0--7860,2015,2019,2,54,54,1448,1448,134,134
3593,1,windsor publishing corp,windsor publishing corp,1--55817,1992,1992,1,54,54,1448,1448,134,134
885,1,d philip,d philip,1--85649;0--86486,1992,1992,1,55,55,2053,2053,167,165
3668,1,zed books,zed books,1--85649;0--86232;1--78032,1988,2014,5,55,55,2053,2053,167,165
2368,1,oneworld,oneworld,1--78607;1--78074,2013,2019,2,56,56,1349,1349,159,160
2369,1,oneworld academic,oneworld academic,1--78607,2018,2018,1,56,56,1349,1349,159,160
2370,1,oneworld publications,oneworld publications,1--78074,2016,2016,1,56,56,1349,1349,159,160
2596,1,point blank,point blank,1--78607,2018,2018,1,56,56,1349,1349,159,160
52,1,academy chicago,academy chicago,0--89733,2008,2008,1,57,57,29,29,164,156
53,1,academy chicago pub,academy chicago pub,0--89733,2004,2004,1,57,57,29,29,164,156
54,1,academy chicago publishers,academy chicago publishers,0--89733;1--61373,1990,1990,1,57,57,29,29,164,156
709,1,chicago review press,chicago review press,1--61373,2018,2018,1,57,57,29,29,164,156
142,1,american institute of aeronautics and astronautics,american institute of aeronautics and astronautics,1--62410;1--5231,2015,2015,1,58,58,1392,1392,160,161
2454,1,pan stanford publishing,pan stanford publishing,981--4613;1--5231;981--4411,2013,2016,3,58,58,1392,1392,160,161
539,1,british museum,british museum,0--7141,2012,2012,1,59,59,319,319,166,166
540,1,british museum press,british museum press,0--7141;0--520,2005,2005,1,59,59,319,319,166,166
3360,1,university of califorina press,university of califorina press,0--520,1976,1976,1,59,59,319,319,166,166
3362,1,university of california press,university of california press,0--520,1973,2019,27,59,59,319,319,166,166
1985,1,lonely planet,lonely planet,1--74220;1--74104;1--78657,2007,2017,3,60,60,1121,1121,176,175
1986,1,lonely planet publications pty ltd,lonely planet publications pty ltd,1--74360;1--78657,2016,2017,2,60,60,1121,1121,176,175
1138,1,ernest bywater,ernest bywater,1--312,2018,2018,1,61,61,1675,1675,182,181
1831,1,kanuka press,kanuka press,1--312,2015,2015,1,61,61,1675,1675,182,181
2976,1,sheba blake publishing,sheba blake publishing,1--312;1--304,2013,2014,4,61,61,1675,1675,182,181
3165,1,syneca research group inc,syneca research group inc,1--304,2014,2014,1,61,61,1675,1675,182,181
217,1,archaeopress,archaeopress,1--4073;1--78491,2010,2015,7,62,62,132,132,161,157
218,1,archaeopress publishing ltd,archaeopress publishing ltd,1--78491,2016,2017,4,62,62,132,132,161,157
348,1,bar publishing,bar publishing,1--4073,2016,2018,2,62,62,132,132,161,157
535,1,british archaeological reports ltd,british archaeological reports ltd,1--4073,2015,2015,1,62,62,132,132,161,157
569,1,business plus,business plus,1--4555,2011,2011,1,63,63,1243,1243,68,66
857,1,crooked lane,crooked lane,1--68331,2018,2018,1,63,63,1243,1243,68,66
1186,1,faithwords,faithwords,1--4555,2016,2016,1,63,63,1243,1243,68,66
1259,1,forever,forever,1--5387,2017,2018,2,63,63,1243,1243,68,66
1372,2,grand central pub;;grand central publishing,grand central pub;;grand central publishing,1--68331;1--60941;0--446;1--5387;1--4555,2002,2018,11,63,63,1243,1243,68,66
1373,1,grand central publishing hachette book group,grand central publishing hachette book group,1--5387;1--4555,2014,2018,2,63,63,1243,1243,68,66
1374,1,grand central publishing large print,grand central publishing large print,1--5387,2018,2018,1,63,63,1243,1243,68,66
119,1,altamira press,altamira press,1--4422;0--7591,2005,2005,2,64,64,1907,1907,39,39
666,1,center for strategic and international security,center for strategic and international security,1--4422,2018,2018,1,64,64,1907,1907,39,39
667,1,center for strategic and international studies,center for strategic and international studies,1--4422,2013,2017,4,64,64,1907,1907,39,39
2831,1,rowan and littlefield,rowan and littlefield,1--4422;0--8108,2016,2017,2,64,64,1907,1907,39,39
2832,1,rowman and allanheld,rowman and allanheld,0--7099;0--8476,1985,1985,1,64,64,1907,1907,244,242
2833,1,rowman and littlefield,rowman and littlefield,1--4422;1--56699;0--8476;0--8108;0--7425;0--8381,1983,2018,20,64,64,1907,1907,39,39
2838,1,rowman and littlefield publishers,rowman and littlefield publishers,1--60709;1--4422,2010,2013,2,64,64,1907,1907,39,39
2906,1,scarecrow press,scarecrow press,0--8108,2007,2007,1,64,64,1907,1907,39,39
2907,1,scarecrow press inc,scarecrow press inc,0--8108;1--322,2006,2014,3,64,64,1907,1907,39,39
580,1,c e tuttle,c e tuttle,0--8048,1993,1993,1,65,65,1858,1858,115,110
581,1,c e tuttle co,c e tuttle co,0--8048,1985,1986,2,65,65,1858,1858,115,110
691,1,charles e tuttle company inc,charles e tuttle company inc,0--8048,1971,1971,1,65,65,1858,1858,115,110
3315,1,tuttle,tuttle,0--8048,1976,1979,2,65,65,1858,1858,115,110
3316,1,tuttle publishing,tuttle publishing,0--8048;4--8053;1--4629,2015,2018,3,65,65,1858,1858,115,110
2225,1,national geographic,national geographic,1--4263;1--4517;0--7922;1--4262,2006,2019,9,66,66,517,517,146,145
2226,1,national geographic society,national geographic society,0--7922;0--7362,2001,2009,3,66,66,517,517,146,145
3469,1,viz,viz,1--4215;1--59116;1--4177,2006,2010,3,67,67,1956,1956,78,78
3470,1,viz communications,viz communications,1--59116;1--56931,2003,2011,2,67,67,1956,1956,78,78
3471,1,viz llc,viz llc,1--4215,2006,2006,1,67,67,1956,1956,78,78
3472,1,viz media,viz media,1--4215;1--59116;1--56931,2004,2017,24,67,67,1956,1956,78,78
3473,1,viz media llc,viz media llc,1--4215;1--9747,2008,2018,8,67,67,1956,1956,78,78
762,1,clio press,clio press,1--85089,1986,1986,1,68,68,966,966,58,56
1720,1,isis audio books,isis audio books,0--7531,2010,2010,1,68,68,966,966,58,56
1721,1,isis large print,isis large print,0--7531;1--85089,1991,2004,4,68,68,966,966,58,56
1722,1,isis publishing ltd,isis publishing ltd,0--7531,1953,1953,1,68,68,966,966,58,56
2688,1,quarto publishing group usa inc,quarto publishing group usa inc,1--63159;1--62788,2016,2016,1,69,69,1580,1580,135,133
2709,1,race point publishing a member of quarto publishing group,race point publishing a member of quarto publishing group,1--63106;1--62788,2015,2015,1,69,69,1580,1580,135,133
2803,1,rockport publishers,rockport publishers,1--63159;1--59253;1--62788,2012,2016,2,69,69,1580,1580,135,133
1996,1,love food,love food,1--4075,2010,2010,1,70,70,1403,1403,70,71
2436,1,p3 pub,p3 pub,0--7525,2004,2004,1,70,70,1403,1403,70,71
2468,1,parragon,parragon,1--4054;1--4454;1--4723;0--7525;1--4075,2001,2015,12,70,70,1403,1403,70,71
2469,1,parragon books ltd,parragon books ltd,1--4723,2014,2014,1,70,70,1403,1403,70,71
2471,2,parragon pub;;parragon publishing,parragon pub;;parragon publishing,1--4054;0--7525,2001,2006,6,70,70,1403,1403,70,71
1141,1,eternal romance,eternal romance,1--4722,2013,2013,1,71,71,849,849,138,137
1509,1,headline,headline,0--7472;1--4722;0--7553,1991,2018,3,71,71,849,849,138,137
1510,1,headline feature,headline feature,0--7472,1994,1994,1,71,71,849,849,138,137
1511,1,headline review,headline review,0--7553,2008,2008,1,71,71,849,849,138,137
1251,1,fonds monetaire international,fonds monetaire international,1--4552,1988,1988,1,72,72,955,955,30,30
1283,1,fundo moneta rio internacional,fundo moneta rio internacional,1--4639,2012,2012,1,72,72,955,955,30,30
1704,1,international monetary fund,international monetary fund,1--283;1--4843;1--55775;1--4552;1--4519;1--4755;1--4623;1--4527;0--939934;1--4518;1--4983;1--4639;1--280,1992,2018,30,72,72,955,955,30,30
1705,1,international monetary fund asia and pacific department,international monetary fund asia and pacific department,1--4623;1--4518;1--283;1--4527,1998,1998,1,72,72,955,955,30,30
1706,1,international monetary fund fiscal affairs department,international monetary fund fiscal affairs department,1--4623;1--4518;1--281;1--4527,2000,2000,2,72,72,955,955,30,30
1707,1,international monetary fund imf institute,international monetary fund imf institute,1--4518;1--281,2000,2000,1,72,72,955,955,30,30
420,1,birkha user,birkha user,0--8176,2006,2006,1,73,73,1732,1732,23,24
1900,1,landes bioscience,landes bioscience,1--4614,2013,2013,1,73,73,1732,1732,23,24
1948,1,lightning source uk ltd,lightning source uk ltd,3--662,2017,2017,1,73,73,1732,1732,23,24
3074,1,springer,springer,4--431;3--642;3--319;1--85233;81--322;90--481;1--4471;1--4899;1--4419;3--540;0--387;0--8176;3--211;1--4939;1--4614;94--007;3--662,1958,2016,68,73,73,1732,1732,23,24
3079,1,springer verlag,springer verlag,1--4471;3--540;0--387,1977,2013,10,73,73,1732,1732,23,24
3625,1,world scientific,world scientific,981--4522;981--4618;981--4641;981--4415;981--4508;981--323;981--4355;981--4719;981--270;981--4616;981--310;981--4503;981--4612;981--4619;981--4689;981--4449;981--4696;981--4472;981--4583;981--4602;981--4596;981--02;981--4329,1993,2019,25,74,74,2027,2027,14,15
3626,1,world scientific publishing,world scientific publishing,981--4602,2014,2014,1,74,74,2027,2027,14,15
526,1,brill,brill,90--04,2007,2018,25,75,75,1732,1732,98,94
527,1,brill nijhoff,brill nijhoff,90--04,2014,2015,2,75,75,1732,1732,98,94
528,1,brill rodopi,brill rodopi,90--04,2015,2015,1,75,75,1732,1732,98,94
2806,1,rodopi,rodopi,90--04;94--012;90--420,2004,2015,3,75,75,1732,1732,98,94
845,1,createspace,createspace,1--4700;1--4752;1--5009;1--4995;1--4895;1--4929;1--4775;1--4782;0--9930940;1--4827;1--4781;1--4849;1--5307;1--4495;1--4997;1--4663;1--4922;1--9805,2009,2018,18,76,76,503,503,20,21
1419,1,h l reader,h l reader,1--5009,2015,2015,1,76,76,503,503,20,21
3174,1,t schott,t schott,1--4849,2014,2014,1,76,76,503,503,20,21
1445,1,harlequin,harlequin,0--373;1--4268,1970,2016,17,77,77,826,826,49,47
1446,1,harlequin books,harlequin books,0--373,1977,1999,11,77,77,826,826,49,47
1447,1,harlequin love inspired,harlequin love inspired,0--373;1--335,2002,2017,3,77,77,826,826,49,47
1448,1,harlequin love inspired suspense,harlequin love inspired suspense,0--373,2014,2016,2,77,77,826,826,49,47
1861,1,kimani romance,kimani romance,0--373,2010,2010,1,77,77,826,826,49,47
1997,1,love inspired books,love inspired books,0--373;1--335,2015,2019,4,77,77,826,826,49,47
2004,1,luna,luna,0--373,2009,2009,1,77,77,826,826,49,47
2987,1,silhouette,silhouette,0--373,1993,1993,1,77,77,826,826,49,47
2988,1,silhouette books,silhouette books,0--373,1995,2009,4,77,77,826,826,49,47
3633,1,worldwide,worldwide,0--373,1997,2014,5,77,77,826,826,49,47
