"id","length","text","publisher_pro","isbn_new","year_min","year_max","record","./processed_data_1m/walktrap-unweighted","./processed_data_1m/louvain-unweighted","./processed_data_1m/infomap-unweighted"
8539,1,"teach services inc","teach services inc","1--57258",2015,2015,1,3121,4269,1588
8540,1,"teach yourself","teach yourself","1--4736",2015,2015,5,201,2654,28
8541,1,"teachaz publications inc","teachaz publications inc","1--5119",2015,2015,1,7,2491,149
8542,1,"teacher created materials","teacher created materials","1--4807;0--606",2015,2015,17,373,617,522
8543,1,"teacher created resources","teacher created resources","1--4206",2015,2015,16,873,4270,1120
8544,1,"teacher created resources inc","teacher created resources inc","1--4206",2015,2015,1,873,4270,1120
8545,1,"teachers college","teachers college","0--8077",2015,2015,1,426,3498,515
8546,1,"teachers college columbia university","teachers college columbia university","0--8077",2015,2015,3,426,3498,515
8547,1,"teachers college press","teachers college press","0--8077;3--319",2015,2015,23,426,3498,515
8548,1,"teachers college press columbia university","teachers college press columbia university","0--8077",2015,2015,4,426,3498,515
8549,1,"teachers' pocketbooks","teachers' pocketbooks","1--907078",2015,2015,1,3114,4271,3457
8550,1,"teachers' treasures inc","teachers' treasures inc","1--5007;1--5001",2015,2015,2,7,2491,317
8551,1,"teaching company","teaching company","1--5019",2015,2015,2,1050,3663,837
8552,1,"teaching resources scholastic inc","teaching resources scholastic inc","0--545",2015,2015,3,114,617,13
8553,1,"teal publishing","teal publishing","0--9850534",2015,2015,1,3110,4272,1587
8554,1,"team teach ltd","team teach ltd","0--9569576",2015,2015,1,3112,4273,3456
8555,1,"tebot bach","tebot bach","1--939678",2015,2015,2,3109,4274,3455
8556,1,"techstuffy books","techstuffy books","0--9930760",2015,2015,1,3476,4275,1586
8557,1,"ted books simon and schuster","ted books simon and schuster","1--4711;1--4767",2015,2015,5,76,394,264
8558,1,"ted j bloom","ted j bloom","1--5114",2015,2015,1,480,1560,121
8559,1,"teflon publishing","teflon publishing","1--943186",2015,2015,1,3106,4276,3454
8560,1,"telling room","telling room","0--9892395",2015,2015,2,3105,4277,3453
8561,1,"telos moonrise criminal pursuits","telos moonrise criminal pursuits","1--84583",2015,2015,1,870,4278,1119
8562,1,"telos press publishing","telos press publishing","0--914386",2015,2015,1,3104,4279,3452
8563,1,"telos publishing ltd","telos publishing ltd","1--84583",2015,2015,2,870,4278,1119
8564,1,"temescal press","temescal press","1--62315",2015,2015,1,525,154,338
8565,1,"templar","templar","0--7636",2015,2015,1,7,617,209
8566,1,"templar books","templar books","0--7636",2015,2015,16,7,617,209
8567,1,"templar publishing","templar publishing","1--78370;1--84877;1--4351",2015,2015,7,4,4172,134
8568,1,"temple university press","temple university press","1--4399",2015,2015,15,3101,4280,1585
8569,1,"temple university school of environmental design","temple university school of environmental design","0--692",2015,2015,1,3,1177,1
8570,1,"templeton press","templeton press","1--59947",2015,2015,3,3100,4281,1584
8571,1,"templeworks properties llc","templeworks properties llc","0--9968920",2015,2015,1,3102,4282,3451
8572,1,"tempo international publishing co llc","tempo international publishing co llc","0--9745106",2015,2015,1,3103,4283,3450
8573,1,"ten speed","ten speed","1--60774",2015,2015,1,7,3389,23
8574,1,"ten speed press","ten speed press","1--60774;1--4914",2015,2015,13,7,3389,23
8575,1,"tender house publishing","tender house publishing","1--5302",2015,2015,2,471,2491,1371
8576,1,"tenebris books","tenebris books","1--909845",2015,2015,1,3098,4284,3449
8577,1,"teneo press","teneo press","1--934844",2015,2015,3,3099,4285,3448
8578,1,"teneues publishing company","teneues publishing company","3--8327",2015,2015,3,3096,4286,1583
8579,1,"tenmile publishing llc","tenmile publishing llc","0--692",2015,2015,4,3,1177,1
8580,1,"tennessee river press","tennessee river press","1--5175",2015,2015,1,478,2491,112
8581,1,"tenth page books","tenth page books","0--692",2015,2015,2,3,1177,1
8582,1,"terra expressions","terra expressions","1--941790",2015,2015,1,3093,4287,3447
8583,1,"terrace books","terrace books","0--299",2015,2015,1,7,617,97
8584,1,"terri reid","terri reid","1--5075",2015,2015,1,138,2491,102
8585,1,"terry spear","terry spear","1--63311",2015,2015,1,3094,4288,3446
8586,1,"tesol international association","tesol international association","1--942223",2015,2015,2,683,4289,616
8587,1,"tesol press","tesol press","1--942223",2015,2015,2,683,4289,616
8588,1,"tesolpress tesol international association","tesolpress tesol international association","1--942223",2015,2015,1,683,4289,616
8589,1,"test master press","test master press","1--5031;1--5058",2015,2015,3,7,2491,271
8590,1,"test master press california","test master press california","1--5059",2015,2015,1,587,2491,322
8591,1,"test master press new york","test master press new york","1--5032",2015,2015,1,107,2491,201
8592,1,"teton newmedia","teton newmedia","1--59161",2015,2015,1,3091,4290,1582
8593,1,"texadero llc","texadero llc","1--5075",2015,2015,1,138,2491,102
8594,1,"texas a and m university press","texas a and m university press","1--62349",2015,2015,5,882,4291,805
8595,1,"texas aandm university press","texas aandm university press","1--62349",2015,2015,4,882,4291,805
8596,1,"texas district and county attorneys association","texas district and county attorneys association","1--934973",2015,2015,1,3089,4292,3445
8597,1,"texas lawyer","texas lawyer","1--57625",2015,2015,1,559,1258,429
8598,1,"texas lawyer an alm publication","texas lawyer an alm publication","1--57625",2015,2015,1,559,1258,429
8599,1,"texas review press","texas review press","1--68003",2015,2015,3,3088,4293,1581
8600,1,"thames and hudson","thames and hudson","0--500",2015,2015,63,48,3538,129
8601,1,"thames and hudson inc","thames and hudson inc","0--500",2015,2015,1,48,3538,129
8602,1,"thames and hudson ltd","thames and hudson ltd","0--500",2015,2015,5,48,3538,129
8603,1,"that patchwork place","that patchwork place","1--60468",2015,2015,4,875,2784,909
8604,1,"the2ndhand","the2ndhand","0--9834658",2015,2015,1,3086,4294,3444
8605,1,"theatre communications group","theatre communications group","1--55936",2015,2015,1,3087,4295,3443
8606,1,"theatre for young audiences","theatre for young audiences","0--9966008",2015,2015,2,3085,4296,3442
8607,1,"theatre library association","theatre library association","0--932610",2015,2015,1,3084,4297,1580
8608,1,"theatre metropole books","theatre metropole books","0--692",2015,2015,2,3,1177,1
8609,1,"theecho library","theecho library","1--4068",2015,2015,1,3083,4298,1579
8610,1,"theme park press","theme park press","1--941500",2015,2015,4,3533,4299,3441
8611,1,"themis bar review","themis bar review","1--938238",2015,2015,3,866,4300,804
8612,1,"themis bar review llc","themis bar review llc","1--938238",2015,2015,3,866,4300,804
8613,1,"therapyed","therapyed","0--9904162",2015,2015,1,3080,4301,3440
8614,1,"thieme","thieme","1--62623;1--60406;3--13",2015,2015,23,152,4302,369
8615,1,"thieme publishers","thieme publishers","1--62623",2015,2015,1,152,4302,369
8616,1,"think more books","think more books","0--9818604",2015,2015,2,3079,4303,1578
8617,1,"thinkaha","thinkaha","1--60005;1--61699",2015,2015,3,53,617,51
8618,1,"thinking kids","thinking kids","1--4838",2015,2015,7,487,732,139
8619,1,"thinking kids carson dellosa publishing","thinking kids carson dellosa publishing","1--4838",2015,2015,2,487,732,139
8620,1,"third world press","third world press","0--88378",2015,2015,1,3078,4304,3439
8621,1,"thirty three partners publishing","thirty three partners publishing","1--5118",2015,2015,1,458,2491,108
8622,1,"this is horror","this is horror","0--9575481",2015,2015,1,3077,4305,3438
8623,1,"thomas a marquard","thomas a marquard","1--4975",2015,2015,1,7,2491,532
8624,1,"thomas and mercer","thomas and mercer","1--4778;1--5039",2015,2015,4,270,3881,83
8625,1,"thomas czerner","thomas czerner","1--5187",2015,2015,2,7,2491,145
8626,1,"thomas dunn books","thomas dunn books","1--250",2015,2015,1,6,4558,21
8627,1,"thomas dunne books","thomas dunne books","1--250",2015,2015,10,6,4558,21
8628,1,"thomas dunne books st martin's griffin","thomas dunne books st martin's griffin","1--250;1--4668",2015,2015,2,7,4558,21
8629,1,"thomas dunne books st martin's press","thomas dunne books st martin's press","1--250",2015,2015,18,6,4558,21
8630,1,"thomas morrow","thomas morrow","0--692",2015,2015,1,3,1177,1
8631,1,"thomas nelson","thomas nelson","0--529;1--4016;0--7852;1--4104;1--4002;1--4342;0--7180",2015,2015,31,45,617,99
8632,1,"thomas nelson a registered trademark of harpercollins christian publishing inc","thomas nelson a registered trademark of harpercollins christian publishing inc","0--7180",2015,2015,1,45,617,99
8633,1,"thomas nelson inc","thomas nelson inc","0--529",2015,2015,1,45,617,99
8634,1,"thomas reuters professional uk limited","thomas reuters professional uk limited","0--414",2015,2015,1,144,1860,90
8635,1,"thomas w devine","thomas w devine","1--5186",2015,2015,1,35,2491,91
8636,1,"thomas wirthlin mcconkie","thomas wirthlin mcconkie","0--9968526",2015,2015,1,3068,4306,3437
8637,1,"thomson reuters","thomson reuters","0--314;0--414",2015,2015,16,43,1860,90
8638,1,"thomson reuters professional","thomson reuters professional","0--414",2015,2015,1,144,1860,90
8639,1,"thomson reuters professional australia pty limited","thomson reuters professional australia pty limited","0--455",2015,2015,1,867,2557,926
8640,1,"thomson reuters professional uk limited trading as sweet and maxwell","thomson reuters professional uk limited trading as sweet and maxwell","0--414",2015,2015,1,144,1860,90
8641,1,"thomson reuters west","thomson reuters west","0--314",2015,2015,1,43,1860,90
8642,1,"thorndike press","thorndike press","1--59413;1--63450;1--4555;1--4104;1--4767;1--62899",2015,2015,83,76,1805,199
8643,1,"thorndike press a part gale cengage learning","thorndike press a part gale cengage learning","1--4104",2015,2015,2,45,1805,80
8644,1,"thorndike press a partof gale cengage learning","thorndike press a partof gale cengage learning","1--4104",2015,2015,1,45,1805,80
8645,1,"thorndike press gale cengage learning","thorndike press gale cengage learning","1--4104",2015,2015,9,45,1805,80
8646,1,"thorndike press large print","thorndike press large print","1--4104",2015,2015,20,45,1805,80
8647,1,"thornduke press","thornduke press","1--4104",2015,2015,1,45,1805,80
8648,1,"thorne connelly publishing","thorne connelly publishing","0--692",2015,2015,1,3,1177,1
8649,1,"thorntree press llc","thorntree press llc","0--9964601;0--9913997",2015,2015,4,953,4307,1118
8650,1,"thorogood publishing ltd","thorogood publishing ltd","1--85418",2015,2015,1,3060,4308,3436
8651,1,"thorpe","thorpe","1--4448;1--78541",2015,2015,42,42,1619,54
8652,1,"thorsons","thorsons","0--00;0--7225",2015,2015,9,115,617,32
8653,1,"thorsons classics","thorsons classics","0--00",2015,2015,1,115,617,32
8654,1,"thought catalog books","thought catalog books","0--692",2015,2015,1,3,1177,1
8655,1,"thought junction publishing","thought junction publishing","1--5150",2015,2015,1,489,2491,184
8656,1,"thoughtcrime press","thoughtcrime press","0--9887167",2015,2015,1,3054,4309,1577
8657,1,"three arts press","three arts press","0--9669576",2015,2015,1,3055,4310,1576
8658,1,"three glasses publishing","three glasses publishing","1--5430",2015,2015,1,3056,4311,3435
8659,1,"three hares publishing","three hares publishing","1--910153",2015,2015,1,3052,4312,3434
8660,1,"three pines press","three pines press","1--365;1--931483",2015,2015,3,863,4313,1117
8661,1,"three rivers press","three rivers press","0--307;1--101;0--553",2015,2015,4,7,3389,3
8662,1,"three rooms press","three rooms press","1--941110",2015,2015,6,3049,4314,3433
8663,1,"three towers press","three towers press","1--59598",2015,2015,1,526,2072,332
8664,1,"threshold editions","threshold editions","1--5011;1--4516",2015,2015,2,76,394,8
8665,1,"threshold editions mercury ink","threshold editions mercury ink","1--5011",2015,2015,1,76,394,8
8666,1,"threshold publishing","threshold publishing","0--9581341",2015,2015,1,3051,4315,1575
8667,1,"thriller press","thriller press","1--931296",2015,2015,1,3048,4316,1574
8668,1,"thunder bay press","thunder bay press","1--62686",2015,2015,2,548,3539,421
8669,1,"thunder river productions","thunder river productions","0--692",2015,2015,2,3,1177,1
8670,1,"tica house publishing","tica house publishing","1--5141",2015,2015,1,7,2491,64
8671,1,"ticktock","ticktock","1--78325",2015,2015,3,1170,3199,874
8672,1,"tide mill media","tide mill media","1--78445",2015,2015,2,419,4172,520
8673,1,"tiffany nicole smith","tiffany nicole smith","1--5078",2015,2015,1,18,2491,59
8674,1,"tiger tales","tiger tales","1--58925;1--68010",2015,2015,17,954,4317,803
8675,1,"tilbury house publishers","tilbury house publishers","0--88448",2015,2015,3,3145,4318,1573
8676,1,"tiliqua books","tiliqua books","0--646",2015,2015,1,486,516,140
8677,1,"tim duggan books","tim duggan books","1--101",2015,2015,2,7,3389,3
8678,1,"tim hill ministeries","tim hill ministeries","1--59684",2015,2015,2,644,1341,656
8679,1,"tim wareing","tim wareing","1--907308",2015,2015,1,1267,1113,1034
8680,1,"timber press","timber press","1--60469",2015,2015,19,859,4319,802
8681,1,"timber press inc","timber press inc","1--60469",2015,2015,3,859,4319,802
8682,1,"time books","time books","1--68330;1--61893",2015,2015,7,289,4320,104
8683,1,"time for kids books","time for kids books","1--61893",2015,2015,3,289,4320,104
8684,1,"time home entertainment","time home entertainment","1--61893",2015,2015,3,289,4320,104
8685,1,"time home entertainment inc","time home entertainment inc","0--8487;1--61893",2015,2015,2,408,4320,104
8686,1,"time inc books","time inc books","1--68330;1--61893",2015,2015,15,289,4320,104
8687,1,"time inc books time home entertainment inc","time inc books time home entertainment inc","0--8487",2015,2015,1,408,4320,104
8688,1,"time out","time out","1--84670",2015,2015,1,1280,4321,801
8689,1,"time out guides","time out guides","1--84670",2015,2015,2,1280,4321,801
8690,1,"timepiece press","timepiece press","1--5191",2015,2015,1,99,2491,169
8691,1,"times 10 publications","times 10 publications","1--948212;0--9861049",2015,2015,2,343,4322,573
8692,1,"times books","times books","0--00",2015,2015,4,115,617,32
8693,1,"times union","times union","1--329",2015,2015,1,44,2704,84
8694,1,"timesharegame com","timesharegame com","0--9888392",2015,2015,1,3040,4323,3432
8695,1,"timespan press","timespan press","1--5193",2015,2015,1,7,2491,260
8696,1,"timothy bennett","timothy bennett","1--5031",2015,2015,1,500,2491,271
8697,1,"timothy english","timothy english","0--692",2015,2015,1,3,1177,1
8698,1,"timothy w hall","timothy w hall","1--5152;1--5142",2015,2015,2,7,2491,120
8699,1,"timult books","timult books","0--9969998",2015,2015,2,3038,4324,1572
8700,1,"tin house books","tin house books","1--935639;1--941040",2015,2015,4,967,4325,800
8701,1,"tin lantern publication","tin lantern publication","0--9888563",2015,2015,1,3034,4326,3431
8702,1,"tinder press","tinder press","1--4722",2015,2015,1,285,2049,222
8703,1,"tinfish","tinfish","0--9891861",2015,2015,1,839,4327,1116
8704,1,"tinfish press","tinfish press","0--9891861",2015,2015,1,839,4327,1116
8705,1,"tiny owl publishing","tiny owl publishing","1--910328",2015,2015,1,3031,4328,3430
8706,1,"tiny wheels media llc","tiny wheels media llc","0--9883684",2015,2015,1,3661,4329,3429
8707,1,"titan","titan","1--78329;1--78276",2015,2015,3,168,4330,188
8708,1,"titan books","titan books","1--78329;1--78116;1--78565",2015,2015,39,168,4330,188
8709,1,"titan comics","titan comics","1--78586;1--78276",2015,2015,29,281,4330,188
8710,1,"tka distribution","tka distribution","1--937776",2015,2015,1,3028,4331,1571
8711,1,"tlp","tlp","0--9862398",2015,2015,1,3027,4332,3428
8712,1,"to h p xua t ba n mie n o ng hoa ky","to h p xua t ba n mie n o ng hoa ky","0--9883504",2015,2015,1,3669,4333,1570
