id,length,text,publisher_pro,isbn_new,year_min,year_max,record
7045,1,prolegomenon publishing,prolegomenon publishing,0--692,2015,2015,1.0
7046,1,prolific press inc,prolific press inc,1--63275,2015,2015,1.0
7047,1,prometheus books,prometheus books,1--61614;1--63388,2015,2015,10.0
7048,1,promisegarden com,promisegarden com,0--9822117;0--9913959,2015,2015,2.0
7049,1,promontory press,promontory press,1--927559,2015,2015,1.0
7050,1,propriometrics press,propriometrics press,0--9896539,2015,2015,2.0
7051,1,proquest,proquest,1--321;1--70020;1--369;1--65499;1--339,2015,2015,497.0
7052,1,proquest llc,proquest llc,0--542;1--321;0--612;1--109;0--549;1--303;0--315;1--124;0--496;1--267;0--493;1--339,2015,2015,346.0
7053,1,prospect books,prospect books,1--909248,2015,2015,1.0
7054,1,prospect park books,prospect park books,1--938849,2015,2015,1.0
7055,1,prospecta press,prospecta press,1--63226,2015,2015,2.0
7056,1,protective hands communications,protective hands communications,0--692,2015,2015,1.0
7057,1,proud daughter publishing,proud daughter publishing,0--692,2015,2015,1.0
7058,1,proud eagle publishing,proud eagle publishing,1--5143,2015,2015,1.0
7059,1,proving press,proving press,1--63337,2015,2015,1.0
7060,1,prufrock press,prufrock press,1--61821,2015,2015,1.0
7061,1,prufrock press inc,prufrock press inc,1--61821,2015,2015,3.0
7062,1,ps publishing ltd,ps publishing ltd,1--84863,2015,2015,11.0
7063,1,pss price stern sloan,pss price stern sloan,0--8431,2015,2015,1.0
7064,1,psychoid books,psychoid books,1--326,2015,2015,1.0
7065,1,psychology press,psychology press,1--315;0--415;1--84872;1--138,2015,2015,22.0
7066,1,psychology press taylor and francis group,psychology press taylor and francis group,1--84872;1--138,2015,2015,9.0
7067,1,pubilshed by the american society of marine artists,pubilshed by the american society of marine artists,0--692;1--5076,2015,2015,2.0
7068,1,public affairs,public affairs,1--61039,2015,2015,3.0
7069,1,public health england,public health england,0--85951,2015,2015,2.0
7070,1,publicaffairs,publicaffairs,1--61039,2015,2015,25.0
7071,1,publicaffairs a member of the perseus books group,publicaffairs a member of the perseus books group,1--61039,2015,2015,4.0
7072,1,publication consultants,publication consultants,1--59433,2015,2015,1.0
7073,1,publication studio,publication studio,1--62462,2015,2015,2.0
7074,1,publication studio hudson,publication studio hudson,1--62462,2015,2015,1.0
7075,1,publications international,publications international,1--4508;1--68022,2015,2015,3.0
7076,1,publications international ltd,publications international ltd,1--4508;1--68022,2015,2015,8.0
7077,1,publilshed by right remedy publishing,publilshed by right remedy publishing,1--4951,2015,2015,1.0
7078,1,publish green,publish green,1--63413,2015,2015,1.0
7079,1,published by disney lucasfilm press,published by disney lucasfilm press,1--4847,2015,2015,1.0
7080,1,published by tangerine press,published by tangerine press,0--545,2015,2015,1.0
7081,1,published in conjunction with the council on tall buildings and urban habitat ctbuh arup and universita iuav di venezia,published in conjunction with the council on tall buildings and urban habitat ctbuh arup and universita iuav di venezia,0--939493,2015,2015,2.0
7082,1,published in the united states by chenille press,published in the united states by chenille press,0--9852100,2015,2015,1.0
7083,1,publishing concepts llc,publishing concepts llc,1--933635,2015,2015,1.0
7084,1,publishing house science and innovation center,publishing house science and innovation center,0--615,2015,2015,1.0
7085,1,publishing laboratory department of creative writing university of north carolina wilmington,publishing laboratory department of creative writing university of north carolina wilmington,1--940596,2015,2015,1.0
7086,1,publishing unleashed,publishing unleashed,1--5123,2015,2015,1.0
7087,1,publishnation,publishnation,1--326,2015,2015,9.0
7088,1,publius press,publius press,0--9614135,2015,2015,1.0
7089,1,puffin,puffin,0--7232;0--241;0--670;0--14;0--525,2015,2015,24.0
7090,1,puffin books,puffin books,0--241;0--425;1--61479;1--101;1--4914;1--4059;0--14,2015,2015,47.0
7091,1,puffin poetry,puffin poetry,0--14,2015,2015,2.0
7092,1,puget sound publishing,puget sound publishing,0--9888224,2015,2015,1.0
7093,1,pugio books,pugio books,0--9913611,2015,2015,1.0
7094,1,pulp,pulp,1--936976,2015,2015,1.0
7095,1,pulp 2 0,pulp 2 0,1--5114,2015,2015,2.0
7096,1,pulps library,pulps library,1--84863,2015,2015,8.0
7097,1,pulpwood press,pulpwood press,1--888146,2015,2015,3.0
7098,1,puna press,puna press,0--9644366,2015,2015,1.0
7099,1,punch drunk press,punch drunk press,1--939899,2015,2015,1.0
7100,1,punctum books,punctum books,0--692;0--9882340,2015,2015,8.0
7101,1,puppy tales llc,puppy tales llc,0--9903030,2015,2015,1.0
7102,1,purdue university,purdue university,1--62671,2015,2015,1.0
7103,1,purdue university press,purdue university press,1--61249;1--62671;1--55753,2015,2015,10.0
7104,1,purepickleball inc,purepickleball inc,1--5169,2015,2015,2.0
7105,1,purple flag press,purple flag press,0--944048,2015,2015,1.0
7106,1,purple house press,purple house press,1--930900,2015,2015,1.0
7107,1,purple toad publishing,purple toad publishing,1--62469,2015,2015,3.0
7108,1,purple toad publishing inc,purple toad publishing inc,1--62469,2015,2015,1.0
7109,1,purposeful design publications,purposeful design publications,1--58331,2015,2015,1.0
7110,1,purposeful goods llc,purposeful goods llc,0--9963836,2015,2015,2.0
7111,1,push,push,0--06,2015,2015,1.0
7112,1,push publishing,push publishing,0--9927735,2015,2015,1.0
7113,1,push scholastic inc,push scholastic inc,0--545,2015,2015,2.0
7114,1,pushcart,pushcart,1--888889,2015,2015,1.0
7115,1,pushkin,pushkin,1--78227,2015,2015,2.0
7116,1,pushkin children's books,pushkin children's books,1--78269,2015,2015,3.0
7117,1,pushkin press,pushkin press,1--78227,2015,2015,9.0
7118,1,pushpin press,pushpin press,0--9855339,2015,2015,1.0
7119,1,putnam adult,putnam adult,0--670,2015,2015,1.0
7120,1,pwm publishing,pwm publishing,0--9969514,2015,2015,1.0
7121,1,pyr,pyr,1--61614;1--63388,2015,2015,4.0
7122,1,pyr books,pyr books,1--63388,2015,2015,1.0
7123,1,pyramid complex,pyramid complex,0--9889078,2015,2015,1.0
7124,1,pyrian publishing,pyrian publishing,1--910980,2015,2015,1.0
7125,1,q4m llc,q4m llc,0--692,2015,2015,1.0
7126,1,qeb,qeb,1--60992,2015,2015,1.0
7127,1,qeb publishing,qeb publishing,1--939581;1--68297;1--60992,2015,2015,16.0
7128,1,qeb publishing inc,qeb publishing inc,1--60992,2015,2015,2.0
7129,1,qed,qed,1--78493;1--78171,2015,2015,2.0
7130,1,qed publishing,qed publishing,1--78493;1--78171;1--74362,2015,2015,14.0
7131,1,qp books,qp books,1--61027,2015,2015,2.0
7132,1,quadrille,quadrille,1--84949,2015,2015,7.0
7133,1,quadrille publishing,quadrille publishing,1--84949,2015,2015,7.0
7134,1,quadrille publishing limited,quadrille publishing limited,1--84949,2015,2015,2.0
7135,1,quagga press,quagga press,0--9790020,2015,2015,1.0
7136,1,quail creek editions,quail creek editions,0--9788570,2015,2015,1.0
7137,1,quail's nest publishing,quail's nest publishing,0--9864005,2015,2015,1.0
7138,1,quaker heron press,quaker heron press,1--4903,2015,2015,1.0
7139,1,quarry books,quarry books,1--59253;1--62788;1--63159;1--62370,2015,2015,14.0
7140,1,quartet,quartet,0--7043,2015,2015,3.0
7141,1,quarto group,quarto group,1--62370,2015,2015,1.0
7142,1,quarto inc,quarto inc,1--4795;1--84780,2015,2015,2.0
7143,1,quarto library,quarto library,1--939581;1--68297,2015,2015,7.0
7144,1,quarto publishing froup usa,quarto publishing froup usa,0--7858,2015,2015,2.0
7145,1,quarto publishing group,quarto publishing group,1--939581,2015,2015,1.0
7146,1,quarto publishing group usa inc,quarto publishing group usa inc,0--7603;1--63159;1--60058;1--63322,2015,2015,5.0
7147,1,que,que,0--7897;0--13,2015,2015,44.0
7148,1,que publishing,que publishing,0--7897,2015,2015,6.0
7149,1,queen's ferry press,queen's ferry press,1--938466,2015,2015,1.0
7150,1,queens museum,queens museum,0--8223,2015,2015,5.0
7151,1,quercus,quercus,1--62365;1--84866;1--78206;1--78429;1--78087;1--5013;0--85705;1--68144,2015,2015,68.0
7152,1,quercus books,quercus books,1--62365,2015,2015,2.0
7153,1,quercus editons limited,quercus editons limited,0--85705,2015,2015,1.0
7154,1,quercus publishing,quercus publishing,1--78429;1--84866,2015,2015,2.0
7155,1,quercus publishing ltd,quercus publishing ltd,1--78429,2015,2015,2.0
7156,1,quercus review press,quercus review press,0--692,2015,2015,1.0
7157,1,querelle press,querelle press,0--9967103,2015,2015,1.0
7158,1,quest books,quest books,0--8356,2015,2015,1.0
7159,1,quick brown fox and company llc,quick brown fox and company llc,1--61129,2015,2015,1.0
7160,1,quickstudy,quickstudy,1--4232,2015,2015,1.0
7161,1,quid pro books,quid pro books,1--61027,2015,2015,1.0
7162,1,quiet money publishing,quiet money publishing,0--9968286,2015,2015,1.0
7163,1,quiet river press,quiet river press,1--932732,2015,2015,1.0
7164,1,quimby and sneet publications,quimby and sneet publications,0--9790832,2015,2015,1.0
7165,1,quinn loftis,quinn loftis,1--5307,2015,2015,1.0
7166,1,quinnipiac university press,quinnipiac university press,0--9904686,2015,2015,1.0
7167,1,quintessence publishing co inc,quintessence publishing co inc,0--86715,2015,2015,5.0
7168,1,quintessenz,quintessenz,80--86979,2015,2015,1.0
7169,1,quintus hyperion press,quintus hyperion press,0--9861094,2015,2015,1.0
7170,1,quirk books,quirk books,1--59474,2015,2015,25.0
7171,1,quirkroberts publishing,quirkroberts publishing,0--9828761,2015,2015,1.0
7172,1,quite specific media,quite specific media,0--89676,2015,2015,1.0
7173,1,qv quintessenz verlag,qv quintessenz verlag,3--86867,2015,2015,1.0
7174,1,r c vickress,r c vickress,0--9758089,2015,2015,1.0
7175,1,r k lilley,r k lilley,1--62878,2015,2015,1.0
7176,1,r l crow publications,r l crow publications,0--9722958,2015,2015,1.0
7177,1,r o s therapy systems l l c,r o s therapy systems l l c,1--943285,2015,2015,3.0
7178,1,ra press,ra press,1--312,2015,2015,1.0
7179,1,rabaah publishers,rabaah publishers,0--9574845,2015,2015,1.0
7180,1,rabbit publishing,rabbit publishing,1--943785,2015,2015,1.0
7181,1,race point publishing,race point publishing,1--63106,2015,2015,5.0
7182,1,rach helson llc,rach helson llc,1--5153,2015,2015,1.0
7183,1,rachel berger,rachel berger,1--5152,2015,2015,1.0
7184,1,rachel stoltzfus,rachel stoltzfus,1--5471;1--5480,2015,2015,4.0
7185,1,rachel trautmiller,rachel trautmiller,0--692,2015,2015,1.0
7186,1,radcliffe publishing,radcliffe publishing,1--910227,2015,2015,2.0
7187,1,radcliffe publishing ltd,radcliffe publishing ltd,1--910227,2015,2015,1.0
7188,1,radiant star books,radiant star books,1--931721,2015,2015,1.0
7189,1,radius books,radius books,1--934435,2015,2015,4.0
7190,1,rafael books,rafael books,0--9965351,2015,2015,1.0
7191,1,rafael moriel,rafael moriel,1--5121,2015,2015,1.0
7192,1,rafael pinkhasov pinchas,rafael pinkhasov pinchas,965--559,2015,2015,1.0
7193,1,rafael sandoval forero,rafael sandoval forero,958--46,2015,2015,1.0
7194,1,ragged bears,ragged bears,1--85714,2015,2015,1.0
7195,1,ragged sky press,ragged sky press,1--933974,2015,2015,1.0
7196,1,ragnarok publications,ragnarok publications,1--941987,2015,2015,1.0
7197,1,rail editions,rail editions,0--9907881,2015,2015,1.0
7198,1,rain mountain press,rain mountain press,1--4951,2015,2015,1.0
7199,1,rainbow ridge books,rainbow ridge books,1--937907,2015,2015,1.0
7200,1,rainforest books,rainforest books,0--9962600,2015,2015,1.0
7201,1,raintree,raintree,1--4846;1--4109;1--4062;1--4747,2015,2015,42.0
7202,1,raintree a capstone company,raintree a capstone company,1--4062;1--4747,2015,2015,3.0
7203,1,raintree a capstone company publishers for children,raintree a capstone company publishers for children,1--4062,2015,2015,2.0
7204,1,raising literacy australia,raising literacy australia,0--9943852;0--9943801,2015,2015,4.0
7205,1,raising literacy australia inc,raising literacy australia inc,0--9943852,2015,2015,1.0
7206,1,rameez e khan,rameez e khan,1--5084,2015,2015,1.0
7207,1,ramsey county historical society,ramsey county historical society,0--934294,2015,2015,2.0
7208,1,ramsey press,ramsey press,1--937077,2015,2015,1.0
7209,1,ranae merrill quilt design,ranae merrill quilt design,1--942853,2015,2015,1.0
7210,1,rand,rand,0--8330,2015,2015,28.0
7211,1,rand corporation,rand corporation,0--8330,2015,2015,90.0
7212,1,rand national defense research institute,rand national defense research institute,0--8330,2015,2015,4.0
7213,1,randal doering,randal doering,1--5228,2015,2015,1.0
7214,1,randall enterprises,randall enterprises,0--9852872,2015,2015,1.0
7215,1,randall h miller,randall h miller,0--9972755,2015,2015,1.0
7216,1,randall h miller llc,randall h miller llc,0--9972755,2015,2015,1.0
7217,1,randall house,randall house,0--89265,2015,2015,1.0
7218,1,random house,random house,1--4000;0--345;0--385;0--553;0--8129;1--101;0--8041;1--84941;0--449;0--399;1--84794;0--307;0--375;0--7364;0--679,2015,2015,96.0
7219,1,random house a division of penguin random house llc,random house a division of penguin random house llc,1--101,2015,2015,1.0
7220,1,random house a division of random house llc,random house a division of random house llc,0--553,2015,2015,1.0
7221,1,random house australia,random house australia,0--85798;1--74275,2015,2015,2.0
7222,1,random house children's,random house children's,0--385,2015,2015,1.0
7223,1,random house children's books,random house children's books,1--58476;0--385;0--553;0--394;0--449;0--375;0--7364,2015,2015,32.0
7224,1,random house children's books a division of penguin random house llc,random house children's books a division of penguin random house llc,0--385;0--553,2015,2015,2.0
7225,1,random house children's books a division of random house llc,random house children's books a division of random house llc,0--385,2015,2015,2.0
7226,1,random house inc,random house inc,0--385;0--553,2015,2015,2.0
7227,1,random house large print,random house large print,0--8041;0--385;0--14;1--62953,2015,2015,7.0
7228,1,random house llc,random house llc,0--14;0--451,2015,2015,2.0
7229,1,random house publishing group,random house publishing group,0--345;0--553;0--8129;0--8041;0--679,2015,2015,12.0
7230,1,random house trade paperbacks,random house trade paperbacks,0--8129,2015,2015,1.0
7231,1,random house uk ltd,random house uk ltd,0--09,2015,2015,1.0
7232,1,random moon books,random moon books,1--5152;1--5077,2015,2015,2.0
7233,1,randy f mcnew crouse,randy f mcnew crouse,1--312,2015,2015,1.0
7234,1,randy morgan,randy morgan,0--692,2015,2015,1.0
7235,1,ranger publishing,ranger publishing,1--5078,2015,2015,1.0
7236,1,ransom books,ransom books,0--692,2015,2015,2.0
7237,1,ransom limited,ransom limited,0--9965925,2015,2015,1.0
7238,1,ransom press,ransom press,0--9908723,2015,2015,1.0
7239,1,rapid traffic press,rapid traffic press,1--5227;1--5191,2015,2015,2.0
7240,1,rapier publishing company,rapier publishing company,0--9970307,2015,2015,1.0
7241,1,rar medical medical services uniadmissions,rar medical medical services uniadmissions,0--9932311,2015,2015,1.0
7242,1,rare bird books,rare bird books,1--942600;1--940207,2015,2015,2.0
7243,1,rasselas house,rasselas house,1--942596,2015,2015,1.0
7244,1,rasselas house press,rasselas house press,1--942596,2015,2015,1.0
7245,1,rastafari heritage,rastafari heritage,0--9931740,2015,2015,2.0
7246,1,rational island publishers,rational island publishers,1--58429,2015,2015,1.0
7247,1,rauli partanen and janne a korhonen,rauli partanen and janne a korhonen,952--7139,2015,2015,1.0
7248,1,raven books,raven books,1--4598;0--9963990,2015,2015,3.0
7249,1,raven row,raven row,3--86335,2015,2015,2.0
7250,1,ravenna press,ravenna press,0--9905265,2015,2015,1.0
7251,1,ravens press,ravens press,1--5143,2015,2015,1.0
7252,1,ravenswood publishing,ravenswood publishing,1--5175,2015,2015,1.0
7253,1,rawle's communication agency rca,rawle's communication agency rca,976--95538,2015,2015,1.0
7254,1,ray moore,ray moore,1--5175,2015,2015,1.0
7255,1,ray whitaker,ray whitaker,1--5173,2015,2015,1.0
7256,1,raye wagner,raye wagner,1--5153,2015,2015,1.0
7257,1,razorbill,razorbill,1--59514;1--101,2015,2015,5.0
7258,1,rb,rb,1--62672,2015,2015,1.0
7259,1,rcpsych publications,rcpsych publications,1--909726,2015,2015,2.0
7260,1,rda enthusiast brands llc,rda enthusiast brands llc,1--61765,2015,2015,3.0
7261,1,re search publications,re search publications,1--889307,2015,2015,1.0
7262,1,reach incorporated,reach incorporated,0--9969274,2015,2015,7.0
7263,1,read how you want,read how you want,1--4596,2015,2015,2.0
7264,1,readaclassic com,readaclassic com,1--61104,2015,2015,1.0
7265,1,reader's digest,reader's digest,1--62145,2015,2015,3.0
7266,1,reader's digest association,reader's digest association,1--62145,2015,2015,1.0
7267,1,reader's digest association inc,reader's digest association inc,1--62145,2015,2015,6.0
7268,1,readers digest,readers digest,1--61765;1--62145,2015,2015,4.0
7269,1,readers digest association,readers digest association,1--62145,2015,2015,1.0
7270,1,readers to eaters,readers to eaters,0--9984366,2015,2015,1.0
7271,1,reading reading books,reading reading books,1--60892,2015,2015,1.0
7272,1,reading reading books llc,reading reading books llc,1--60892,2015,2015,1.0
7273,1,ready about press,ready about press,1--886822,2015,2015,1.0
7274,1,readzone,readzone,1--78322,2015,2015,12.0
7275,1,readzone books,readzone books,1--78322,2015,2015,3.0
7276,1,reagent press,reagent press,1--62716,2015,2015,2.0
7277,1,reagent press media,reagent press media,1--62716,2015,2015,1.0
7278,1,reaktion books,reaktion books,1--78023,2015,2015,52.0
7279,1,reaktion books ltd,reaktion books ltd,1--78023,2015,2015,17.0
7280,1,real nice books,real nice books,0--9836990,2015,2015,2.0
7281,1,real options valuation inc,real options valuation inc,1--5152,2015,2015,1.0
7282,1,really helpful publishing company,really helpful publishing company,0--9931406,2015,2015,1.0
7283,1,rebecca hunter,rebecca hunter,0--9964556,2015,2015,1.0
7284,1,rebecca jones,rebecca jones,1--5087,2015,2015,1.0
7285,1,rebecca shamhart,rebecca shamhart,0--692,2015,2015,1.0
7286,1,rebel epublishers,rebel epublishers,0--692,2015,2015,2.0
7287,1,rebellion,rebellion,1--78108,2015,2015,9.0
7288,1,rebellion publishing ltd,rebellion publishing ltd,1--78108,2015,2015,2.0
7289,1,rebeltext,rebeltext,0--615,2015,2015,1.0
7290,1,reboot press,reboot press,0--9909372,2015,2015,3.0
7291,1,reby cary,reby cary,0--9889527,2015,2015,1.0
7292,1,recipe for a healthy life,recipe for a healthy life,0--692,2015,2015,1.0
7293,1,recipe records,recipe records,0--692,2015,2015,1.0
7294,1,record research inc,record research inc,0--89820,2015,2015,1.0
7295,1,recorded books,recorded books,1--5019,2015,2015,1.0
7296,1,recycledpups com,recycledpups com,1--5169,2015,2015,1.0
7297,1,red,red,88--573,2015,2015,3.0
7298,1,red adept publishing,red adept publishing,1--940215,2015,2015,3.0
7299,1,red adept publishing llc,red adept publishing llc,1--940215,2015,2015,2.0
7300,1,red avon impulse,red avon impulse,0--06,2015,2015,2.0
7301,1,red barn books of vermont,red barn books of vermont,1--935922,2015,2015,1.0
7302,1,red bird journey,red bird journey,0--692,2015,2015,1.0
7303,1,red chair press,red chair press,1--63440;1--939656;1--937529,2015,2015,25.0
7304,1,red court publishing,red court publishing,0--9930828,2015,2015,1.0
7305,1,red door press,red door press,1--5169,2015,2015,1.0
7306,1,red dragonfly press,red dragonfly press,1--937693,2015,2015,3.0
7307,1,red elixir monkfish book publishing company,red elixir monkfish book publishing company,1--939681,2015,2015,1.0
7308,1,red fox,red fox,1--78295;1--84941;0--85754;1--86230,2015,2015,26.0
7309,1,red fox classics,red fox classics,1--78295,2015,2015,2.0
7310,1,red heifer press,red heifer press,0--9855199,2015,2015,2.0
7311,1,red hen press,red hen press,1--59709,2015,2015,2.0
7312,1,red lemon press,red lemon press,1--78342,2015,2015,2.0
7313,1,red letter press inc,red letter press inc,1--60387,2015,2015,1.0
7314,1,red moon press,red moon press,1--936848,2015,2015,1.0
7315,1,red mountain press,red mountain press,0--9908047,2015,2015,3.0
7316,1,red mountian press,red mountian press,0--9855031,2015,2015,1.0
7317,1,red planet publishing ltd,red planet publishing ltd,1--905959,2015,2015,2.0
7318,1,red room company,red room company,0--9923130,2015,2015,1.0
7319,1,red sea press,red sea press,1--56902,2015,2015,1.0
7320,1,red shed,red shed,1--4052,2015,2015,4.0
7321,1,red squirrel publishing,red squirrel publishing,1--907389,2015,2015,1.0
7322,1,red stylo media,red stylo media,1--63229,2015,2015,1.0
7323,1,red sugarcane press,red sugarcane press,0--9968276,2015,2015,1.0
7324,1,red umbrella project,red umbrella project,0--9882596,2015,2015,1.0
7325,1,redbak publishing,redbak publishing,0--9928041,2015,2015,1.0
7326,1,redbone press,redbone press,0--9899405,2015,2015,1.0
7327,1,redbrush,redbrush,0--692,2015,2015,1.0
7328,1,redemption press,redemption press,1--63232,2015,2015,1.0
7329,1,redgum publishing,redgum publishing,0--9941731,2015,2015,1.0
7330,1,redhook,redhook,0--316,2015,2015,3.0
7331,1,redhook books orbit,redhook books orbit,0--316,2015,2015,1.0
7332,1,redleaf lane,redleaf lane,1--60554,2015,2015,1.0
7333,1,redleaf press,redleaf press,1--60554,2015,2015,12.0
7334,1,redpoint press,redpoint press,1--5172;1--5196,2015,2015,4.0
7335,1,reed new holland publishers,reed new holland publishers,1--921517,2015,2015,3.0
7336,1,reedy press,reedy press,1--935806;0--692;1--68106,2015,2015,9.0
7337,1,reel art press,reel art press,1--909526;0--9572610,2015,2015,4.0
7338,1,reference service press,reference service press,1--58841,2015,2015,1.0
7339,1,referencepoint press,referencepoint press,1--60152,2015,2015,14.0
7340,1,referencepoint press inc,referencepoint press inc,1--60152,2015,2015,2.0
7341,1,referenceusa,referenceusa,0--7687,2015,2015,1.0
7342,1,reformation heritage books,reformation heritage books,1--60178,2015,2015,1.0
7343,1,regan arts,regan arts,1--941393,2015,2015,8.0
7344,1,regen projects,regen projects,3--7913,2015,2015,1.0
7345,1,regent press,regent press,1--58790,2015,2015,4.0
7346,1,reginald m barton jr,reginald m barton jr,0--692,2015,2015,1.0
7347,1,regnery history,regnery history,1--62157,2015,2015,20.0
7348,1,regnery kids,regnery kids,1--62157,2015,2015,3.0
7349,1,regnery publishing,regnery publishing,1--62157,2015,2015,6.0
7350,1,regnery publishing a salem communications company,regnery publishing a salem communications company,1--62157,2015,2015,3.0
7351,1,regnum books international,regnum books international,1--4982,2015,2015,1.0
7352,1,relentless progress publishing,relentless progress publishing,1--5086,2015,2015,1.0
7353,1,religious studies center,religious studies center,0--8425,2015,2015,1.0
7354,1,religious studies center brigham young university,religious studies center brigham young university,0--8425,2015,2015,2.0
7355,1,religious studies center brigham young university deseret book,religious studies center brigham young university deseret book,0--8425,2015,2015,1.0
7356,1,remedy health media llc,remedy health media llc,1--940526,2015,2015,4.0
7357,1,remnant press,remnant press,1--944241,2015,2015,1.0
7358,1,renaissance classics,renaissance classics,1--4826,2015,2015,1.0
7359,1,renaissance e books,renaissance e books,1--5306,2015,2015,1.0
7360,1,renaissance institute press,renaissance institute press,0--9642773,2015,2015,1.0
7361,1,renaissance society at the university of chicago,renaissance society at the university of chicago,0--941548,2015,2015,1.0
7362,1,rene urs meyer,rene urs meyer,1--5087,2015,2015,1.0
7363,1,rennie road books,rennie road books,1--4996,2015,2015,1.0
7364,1,rescue press,rescue press,0--9860869,2015,2015,1.0
7365,1,research and education association,research and education association,0--7386,2015,2015,12.0
7366,1,research press,research press,0--87822,2015,2015,1.0
7367,1,research publishing net,research publishing net,1--908416,2015,2015,2.0
7368,1,resolute press,resolute press,1--5001,2015,2015,1.0
7369,1,resource publications,resource publications,1--4982;1--63087;1--62032;1--61097,2015,2015,16.0
7370,1,resources safety department of mines and petroleum,resources safety department of mines and petroleum,1--922149,2015,2015,1.0
7371,1,resources to unite communities,resources to unite communities,0--9915243,2015,2015,7.0
7372,1,restless books,restless books,1--63206,2015,2015,1.0
7373,1,retelling net,retelling net,1--938633,2015,2015,1.0
7374,1,rethink press,rethink press,1--78133,2015,2015,1.0
7375,1,rethinking schools,rethinking schools,0--942961,2015,2015,1.0
7376,1,retrofit,retrofit,0--9861157,2015,2015,1.0
7377,1,retrofit comics,retrofit comics,1--940398,2015,2015,3.0
7378,1,reun,reun,987--699,2015,2015,1.0
7379,1,reuts publications,reuts publications,1--942111,2015,2015,1.0
7380,1,revela press,revela press,0--9864064,2015,2015,1.0
7381,1,revell,revell,0--8007,2015,2015,3.0
7382,1,revmedia publishing,revmedia publishing,1--62911,2015,2015,1.0
7383,1,reynolds and jones,reynolds and jones,0--9887346,2015,2015,1.0
7384,1,reynolds associates,reynolds associates,1--5148,2015,2015,1.0
7385,1,rfa publications,rfa publications,0--9833685,2015,2015,2.0
7386,1,rfa publishing,rfa publishing,0--9833685,2015,2015,2.0
7387,1,rh childrens books,rh childrens books,0--399,2015,2015,1.0
7388,1,rh korea co ltd,rh korea co ltd,89--255,2015,2015,1.0
7389,1,rheinwerk publishing,rheinwerk publishing,1--4932,2015,2015,1.0
7390,1,rhinegold education,rhinegold education,1--78558,2015,2015,1.0
7391,1,rhyw,rhyw,1--4596,2015,2015,1.0
7392,1,ri o grande books,ri o grande books,1--943681;1--936744,2015,2015,2.0
7393,1,riba,riba,1--85946,2015,2015,1.0
7394,1,riba publishing,riba publishing,1--85946,2015,2015,2.0
7395,1,rice university art gallery,rice university art gallery,1--932281,2015,2015,1.0
7396,1,rich living media,rich living media,0--692,2015,2015,1.0
7397,1,richard bach,richard bach,1--5143,2015,2015,1.0
7398,1,richard gray gallery,richard gray gallery,0--9964540,2015,2015,1.0
7399,1,richard h adams jr,richard h adams jr,0--692,2015,2015,1.0
7400,1,richard hart,richard hart,1--5175,2015,2015,1.0
7401,1,richard k miller and associates,richard k miller and associates,1--57783,2015,2015,4.0
7402,1,richie unterberger,richie unterberger,0--9961274;0--9915892,2015,2015,4.0
7403,1,richland county heritage museum foundation,richland county heritage museum foundation,0--692,2015,2015,1.0
7404,1,ricochet editions,ricochet editions,1--938900,2015,2015,3.0
7405,1,ridenbaugh press,ridenbaugh press,0--945648,2015,2015,1.0
7406,1,rider,rider,1--84604,2015,2015,3.0
7407,1,rider books,rider books,1--84604,2015,2015,4.0
7408,1,ridinghouse,ridinghouse,1--905464,2015,2015,2.0
7409,1,ries and ries,ries and ries,0--9849370,2015,2015,1.0
7410,1,right angle publishing,right angle publishing,0--9532848,2015,2015,1.0
7411,1,right now publishing,right now publishing,1--5059,2015,2015,1.0
7412,1,rigor hill press,rigor hill press,0--9909499,2015,2015,2.0
7413,1,rigos professional education programs,rigos professional education programs,1--5153;1--5168;1--5001,2015,2015,4.0
7414,1,rimrock writings,rimrock writings,1--4951,2015,2015,1.0
7415,1,ring of fire publishing,ring of fire publishing,0--692,2015,2015,1.0
7416,1,ripley publishing,ripley publishing,1--60991,2015,2015,2.0
7417,1,ripley publishing a jim pattison company,ripley publishing a jim pattison company,1--60991,2015,2015,1.0
7418,1,ripm,ripm,1--59662,2015,2015,3.0
7419,1,riptide publishing,riptide publishing,1--62649,2015,2015,6.0
7420,1,risen or ediciones,risen or ediciones,0--9860839,2015,2015,1.0
7421,1,rising parent media llc,rising parent media llc,0--9863708,2015,2015,1.0
7422,1,risk management association,risk management association,1--57070,2015,2015,1.0
7423,1,riskbooks,riskbooks,1--78272,2015,2015,1.0
7424,1,rit press,rit press,1--939125,2015,2015,1.0
7425,1,rita rox inc,rita rox inc,0--9856736,2015,2015,1.0
7426,1,river grove books,river grove books,1--63299,2015,2015,8.0
7427,1,river heights press,river heights press,1--5152,2015,2015,1.0
7428,1,river publishing and media ltd,river publishing and media ltd,1--908393,2015,2015,2.0
7429,1,river road press,river road press,0--944609,2015,2015,1.0
7430,1,riverbend press at smashwords edition,riverbend press at smashwords edition,1--4581,2015,2015,1.0
7431,1,riverdale avenue books,riverdale avenue books,1--62601,2015,2015,4.0
7432,1,riverfeet press,riverfeet press,0--9963094,2015,2015,1.0
7433,1,riverhaven books,riverhaven books,1--937588,2015,2015,1.0
7434,1,riverhaven books 2015,riverhaven books,1--937588,2015,2015,1.0
7435,1,riverhead books,riverhead books,1--59463;0--14,2015,2015,10.0
