ID,ISBN,Publisher
1047754912,0--00,collins
923017537,0--87003,carnegie endowment for international peace
905918496,0--226,university of chicago press
1037022042,1--943050,horizon bound books
1055227165,1--62774,cn times books inc
1035245766,0--253,indiana university press
319430632,0--321,new riders
964247373,0--14,puffin
3522494,0--8039,sage publications
494699014,1--4020,kluwer academic publishers
183403266,0--553,bantam books
1073032520,1--78507,legend press
940694352,1--4448,thorpe
282278603,0--387,springer verlag
20587955,0--7064,octopus books
1089508162,0--674,harvard university press
918944705,1--78319,oberon books
1076587310,0--87348,pathfinder press
891384334,1--4616,rowman and littlefield publishers inc
868209735,1--63117,novinka
1039308449,1--62672,first second
1007116462,981--314,world scientific publishing co pte ltd
31894490,0--517,crown publishers
923732807,0--470,wiley blackwell
255664786,0--8395,boy scouts of america
1066743353,0--7112,frances lincoln
30753034,0--8439,dorchester publishing co
1041968793,1--64105,american bar association
747571573,90--420,rodopi
747571573,94--012,rodopi
491693482,0--87891,research and education association
489585119,0--8476,rowman and allanheld
489585119,0--7099,rowman and allanheld
1013786010,1--5326,wipf and stock
965933890,0--263,mills and boon
20340801,0--590,scholastic
20340801,0--439,scholastic
894199792,0--7494,kogan page
234439946,0--312,st martin's griffin
234439946,0--606,st martin's griffin
234439946,1--4420,st martin's griffin
234439946,0--330,st martin's griffin
679923758,1--56619,barnes and nobles
913788565,0--567,bloomsbury
1012750125,1--315,routledge
1012750125,1--317,routledge
889316342,0--470,john wiley and sons ltd
493294011,0--19,oxford university press
967778943,0--692,tremani publishing
940966673,0--19,oxford university press
936371544,1--62618,nova science publishers inc
1022794440,1--78669,head of zeus
699442375,1--84408,virago
885224855,1--4671,arcadia publishing
1030442052,0--451,roc
884593817,1--57506,eisenbrauns
1088224218,1--9733,hey sup bye publishing
914277228,1--4929,createspace independent publishing platform
271864571,0--7502,wayland
442339372,0--14,penguin
956923279,1--4749,usborne
52425019,0--7394,warner books
77377505,0--665,sunday school union
1085896579,1--4736,nicholas brealey publishing
1084820939,1--85649,zed books
1001852475,0--312,st martin's
22250396,0--394,a a knopf
919123437,0--316,little brown
962543933,1--55859,abbeville press
1054198906,1--78689,canongate
263624583,0--7474,sphere books
263624583,0--671,sphere books
351377945,1--59059,apress
1006391691,1--78374,open book publishers
1030966235,1--59339,encyclopaedia britannica
1017586221,0--13,pearson
8064077,0--8144,amacom
778270603,0--7141,british museum
1008217926,0--8109,abradale press
1029653567,0--85037,ipc magazines
892460997,1--4000,alfred a knopf
1024164191,1--5343,image comics
496560000,1--4020,kluwer academic
921253504,0--545,scholastic inc
1015351722,0--323,elsevier
953456531,0--19,oxford university press
1023823054,1--84519,sussex academic press
1023823054,1--78284,sussex academic press
17412175,0--246,grafton books
17412175,0--586,grafton books
1071780608,0--612,faculty of graduate studies university of western ontario
18292243,0--14,penguin books
892890944,0--9897782,aztlan libre press
11018919,0--89676,drama book publishers
443827446,0--415,routledge
898365485,0--07,glencoe mcgraw hill education
224115540,1--84505,howes
895062919,3--0346,de gruyter
898575295,1--4052,egmont
1051679447,1--5420,lake union publishing
11319674,0--440,dell
1085159631,0--13,pearson
881253886,0--312,st martin's minotaur
1081263679,1--4711,simon and schuster paperbacks
1005906957,1--316,cambridge university press
440721778,0--521,cambridge university press
918662316,0--470,kodansha
1030785287,1--4982,pickwick publications
1030785287,0--227,pickwick publications
779007708,0--8027,walker
1076252557,1--118,john wiley and sons ltd
951374194,1--118,john wiley and sons inc
1031701648,1--4091,trapeze
930257574,1--4982,wipf and stock
909898414,1--78439,packt publishing
1043457445,0--521,cambridge university press
754004607,0--596,o'reilly media
904241430,1--137,palgrave macmillan
893736461,1--937854,dzanc books
302099026,0--375,alfred a knopf
11404288,0--671,pocket books
21154244,3--540,springer verlag
21154244,0--387,springer verlag
900340813,1--60198,now publishers inc
891410522,1--60819,bloomsbury press
829153242,0--14,penguin books
1099291209,0--87135,epic comics
836004415,0--262,mit press
429368413,0--917627,woodlands press
884591264,1--118,wiley blackwell
884342391,1--4422,rowman and littlefield
732040334,0--307,broadway paperbacks
960191740,0--9979914,raw spirituality
1049797696,0--9965712,cheapebookformatting com
881468994,1--4199,ellora's cave publishing inc
1029040198,0--300,institute of contemporary art
893676426,0--8232,fordham university press
655299199,1--4552,international monetary fund
1090480907,1--306,university of chicago press
1090480907,0--226,university of chicago press
1091864113,0--312,henry holt
918556410,1--78064,cab international
1013584670,1--138,routledge
960931981,1--4448,linford
779277894,1--58765,salem press
1071777812,1--78453,i b tauris
1071777812,1--78673,i b tauris
929264990,0--226,university of chicago press
223919493,0--340,hodder and stoughton
889266223,1--315,routledge
851518481,1--84150,intellect
864456090,0--312,st martin's paperbacks
1077306211,1--893329,really great books
682920867,1--61533,windmill books
1062206976,0--9930471,esotericprint co uk
72464221,0--87288,primedia
1007344576,0--582,longman
22611881,0--500,thames and hudson
482118,0--405,arno press
891028480,1--4493,o'reilly
396198611,0--19,clarendon press
874761597,1--4787,outskirts press
1086383847,1--5017,cornell university press
942836541,1--4073,british archaeological reports ltd
1044503768,1--138,routledge
1044503768,1--317,routledge
868037769,0--87839,north star press of st cloud inc
864595702,0--553,bantam books
883649451,1--78350,emerald group publishing limited
865223497,0--7432,simon and schuster
1097124275,0--429,routledge
136627,0--87800,dukane press
908376917,1--4724,gower
1021407148,1--5095,polity
7742795,0--7089,ulverscroft
956647606,1--56656,interlink books
848394722,0--9787704,salute usa
949928709,1--138,routledge
862165700,0--573,samuel french
7691569,0--7011,chatto and windus
7691569,0--330,chatto and windus
32300057,1--55858,north south books
905584671,1--4521,chronicle books
681423623,0--201,perseus books
962068672,0--19,oxford university press
1020032561,1--5264,sage publications ltd
469627374,0--03,holt rinehart and winston
809215565,1--4104,thorndike press
824636948,0--7131,arnold
1085890501,1--4201,zebra books kensington publishing corp
927403818,1--321,proquest llc
1016023182,1--4704,american mathematical society
922929197,0--19,oxford university press
932452030,0--399,g p putnam's sons
932452030,0--425,g p putnam's sons
4620470,0--380,avon books
34461266,0--7505,magna large print books
966392662,1--78663,verso
796971991,1--57230,guilford press
863270247,0--8263,university of new mexico press
436221365,0--373,luna
1047327712,1--84246,royal botanic gardens kew
938250339,1--62616,georgetown university press
909899650,1--78439,packt publishing
906789694,0--201,addison wesley
897106579,0--415,routledge
947807976,1--60198,now
920881714,0--262,mit press
892461629,1--118,wiley
875985555,0--7858,chartwell books inc
1022980003,1--68151,amicus amicus ink
932365261,0--7851,marvel worldwide inc
1080086591,1--910350,royal academy of arts
1009033053,0--692,guilford park publishing
875991913,1--936891,black irish entertainment llc
1053885567,1--78099,compass books
1007066600,0--06,harper teen
10489153,0--689,atheneum
1173694,0--8467,two continents publishing group
1044879820,1--4408,praeger
889316935,1--61243,ulysses press
905909489,1--5057,createspace independent publishing platform
680102463,0--316,little brown
1044560117,1--5095,polity
903965779,3--11,akademie verlag
1048926450,1--62571,delta education
1023724879,1--84464,china social sciences press
894833112,1--4990,xlibris llc
20391172,0--382,silver burdett press
1028953830,0--683,williams and wilkins
907649424,92--1,research and data section of un women
271761731,0--7553,headline review
900828131,1--4438,cambridge scholars publishing
899253618,1--63215,image comics inc
37232665,0--8395,boy scouts of america
1078657886,1--119,sybex wiley
1085493478,0--545,orchard books
891385424,1--4718,dynamic learning
922952471,1--78439,packt publishing
1031119047,1--4422,center for strategic and international security
961484715,1--68324,center point large print
11632910,0--394,knopf
1012036557,1--4654,dk publishing
1012742328,1--4654,dk publishing
781916269,0--86007,futura
1039018460,1--945234,editorial a contracorriente
928016467,0--9831411,sure fire publications llc
863656576,1--4665,crc press
318633445,0--04,george allen and unwin
874836588,0--8122,university of pennsylvania press
1005895346,0--9967480,ipi press
910773455,1--63343,manning publications co
492691812,1--56898,princeton architectural press
876043892,1--4724,ashgate
876043892,1--4094,ashgate
863231039,1--4201,zebra books kensington publishing corp
964870299,1--4395,puffin books
964870299,0--7587,puffin books
964870299,0--8037,puffin books
964870299,0--14,puffin books
869207588,1--107,cambridge university press
1089260998,1--4331,peter lang
900633216,981--4602,world scientific
915331627,0--85488,whitechapel gallery
915331627,0--262,whitechapel gallery
1053928538,0--374,farrar straus giroux
875679118,0--415,routledge
937050268,0--374,farrar straus and giroux
919107750,0--521,cambridge university press
1027494442,1--4050,macmillan education
1027494442,0--230,macmillan education
1005353603,0--314,west academic publishing
61522311,0--553,bantam books
921188007,1--5089,createspace independent publishing platform
37880992,0--9632908,black accent on l a press
1048062399,0--89804,ariel press
922728511,0--8077,teachers college press
944324720,1--84384,d s brewer
810089457,0--8132,catholic university of america press
45305537,1--84149,orbit
950518786,1--135,routledge
17583833,0--449,fawcett crest
1021379894,1--138,routledge
1021379894,1--315,routledge
1021379894,1--351,routledge
904313611,0--8143,wayne state university press
272565025,1--56170,hay house
902746415,1--77040,self counsel press
865343161,1--4424,simon and schuster children's pub
889269080,1--56699,rowman and littlefield
273057128,0--913035,eclipse books
9022721,0--7089,charnwood
521696595,1--59771,sea to sea publications
904279620,0--545,scholastic
864539485,0--307,western
1030917904,1--4942,rice universe publishing
910498315,1--888460,aorn
966298175,1--317,routledge
1031477451,1--939931,new vessel press
1083379189,0--525,dutton children's books
123762547,1--58042,cardoza pub
1020767466,1--60285,center point
490074924,0--85334,elsevier
1057120594,607--9093,unam
43302615,0--7451,chivers press
79171393,0--306,peter smith
858921595,0--9837025,aminso
1031169421,0--12,academic press
809462216,1--4056,bbc audiobooks
878792560,1--908410,snap
30132380,1--85649,d philip
30132380,0--86486,d philip
837956887,1--61238,avalon travel a member of the perseus books group
1069687589,1--137,palgrave macmillan
812073729,1--4448,f a thorpe publishing
956349174,1--68328,west academic publishing
881518718,0--89852,tappi press
1020422973,1--58046,university of rochester press
1089717839,1--4424,atheneum books for young readers
903771303,1--292,pearson education limited
1084327729,1--351,routledge
962753263,3--11,de gruyter
862940618,1--84464,paths international ltd
24896006,0--413,methuen
1066695615,1--63393,ko ehler books
839892387,0--202,aldinetransaction
477266208,0--521,cambridge university press
927381902,0--316,back bay books little brown and company
1058584917,1--315,nova science publishers inc
1058584917,1--4822,nova science publishers inc
871820397,1--55597,graywolf press
892888303,1--137,palgrave macmillan
873308241,0--7182,kaye and ward
1060194870,1--62465,design studio press
1195836,0--517,harmony press
46427158,0--7867,carroll and graf publishers inc
759882741,1--55546,chelsea house
