id,length,text,publisher_pro,isbn_new,year_min,year_max,record
2388,1,or books,or books,1--939293,2014,2014,1.0
2389,1,or books llc,or books llc,1--949017,2019,2019,1.0
2390,1,orange county museum of art,orange county museum of art,3--7913,2011,2011,1.0
2391,1,orange door press,orange door press,1--941898,2014,2014,1.0
2392,1,orb,orb,1--4299,2003,2003,1.0
2393,1,orbis books,orbis books,1--57075,2000,2000,1.0
2394,1,orbit,orbit,0--356;1--84149;0--316,2001,2014,5.0
2395,1,orchard,orchard,1--4083;1--86039,1997,2013,2.0
2396,1,orchard books,orchard books,0--545;1--4083;1--84362,2006,2018,4.0
2397,1,organic prepper,organic prepper,1--5089,2015,2015,1.0
2398,1,original co,original co,0--943987,1987,1987,1.0
2399,1,original works pub,original works pub,1--934962,2013,2013,1.0
2400,1,orion,orion,1--4091;1--4440;0--7528,2004,2015,4.0
2401,1,orion books,orion books,0--7528,2012,2012,1.0
2402,1,orion pub,orion pub,0--575,2006,2006,1.0
2403,1,orion publishing group ltd,orion publishing group ltd,1--4091,2017,2017,1.0
2404,1,orion spring,orion spring,1--4091,2017,2017,1.0
2405,1,oro editions,oro editions,1--941806;1--940743,2015,2018,2.0
2406,1,orphiflamme press,orphiflamme press,0--9828812,2010,2010,1.0
2407,1,osa,osa,1--943580,2015,2015,1.0
2408,1,osage publications,osage publications,0--9616666,1995,1995,1.0
2409,1,osborne and associates,osborne and associates,0--904657,1975,1975,1.0
2410,1,oscar's house press,oscar's house press,0--9741007,2002,2002,1.0
2411,1,osprey,osprey,0--85045;1--84908,1994,2010,2.0
2412,2,osprey pub;;osprey publishing,osprey pub;;osprey publishing,1--84603;1--84908;0--85045;1--4728,2003,2013,4.0
2413,1,other press,other press,1--59051,2016,2018,2.0
2414,1,other stories,other stories,1--908276,2015,2015,1.0
2415,1,our written lives of hope llc,our written lives of hope llc,1--942923,2016,2016,1.0
2416,1,outskirts press,outskirts press,1--4787,2013,2017,4.0
2417,1,outskirts press inc,outskirts press inc,1--4787;1--4327,2011,2013,2.0
2418,1,oval books,oval books,1--903096,2006,2006,1.0
2419,1,overcup press,overcup press,0--9834917,2016,2016,1.0
2420,1,overlook omnibus,overlook omnibus,1--4683,2016,2016,1.0
2421,1,overlook press,overlook press,0--87951;1--4683,1982,2015,6.0
2422,1,overlook press new york ny,overlook press new york ny,1--4683,2013,2013,1.0
2423,1,owl kids,owl kids,1--926973,2013,2013,1.0
2424,1,oxbow books,oxbow books,1--78570;1--78297;1--84217,2014,2018,9.0
2425,1,oxford and ibh,oxford and ibh,0--89059,1984,1984,1.0
2426,1,oxford stockley,oxford stockley,1--4636,2011,2011,1.0
2427,2,oxford univ press;;oxford university press,oxford univ press;;oxford university press,1--306;0--19;1--299;1--4237;0--7221;1--280,1952,2019,218.0
2428,1,oxford university,oxford university,0--19,1988,1988,1.0
2429,1,oxford university press for the international institute for strategic studies,oxford university press for the international institute for strategic studies,1--136,1995,1995,1.0
2430,1,oxford university press usa,oxford university press usa,1--78694,2018,2018,2.0
2431,1,oxmoor house,oxmoor house,0--8487,1996,2018,2.0
2432,1,p a cook,p a cook,0--692,2016,2016,1.0
2433,1,p i e peter lang,p i e peter lang,2--87574,2014,2014,1.0
2434,2,p lang;;peter lang,p lang;;peter lang,1--4331;3--631;1--906165;0--8204;3--0353;3--261;1--78707;3--0343;3--906769;3--03911,1988,2019,16.0
2435,1,p s i and associates,p s i and associates,1--55993,1990,1990,1.0
2436,1,p3 pub,p3 pub,0--7525,2004,2004,1.0
2437,1,pace press,pace press,1--61035,2017,2017,1.0
2438,1,packt,packt,1--78839,2017,2017,1.0
2439,1,packt publishing,packt publishing,1--78328;1--78216;1--78217;1--78862;1--78355;1--78398;1--84951;1--78588;1--78913;1--78439;1--78528;1--322,2013,2018,32.0
2440,2,packt publishing limited;;packt publishing ltd,packt publishing limited;;packt publishing ltd,1--78328;1--78217;1--78398;1--78355;1--84951;1--84969;1--78528,2012,2015,7.0
2441,1,paddington press ltd,paddington press ltd,0--7092;0--448,1979,1979,1.0
2442,1,page branch pub,page branch pub,0--692,2015,2015,1.0
2443,1,page publishing inc,page publishing inc,1--68348;1--68213,2015,2016,2.0
2444,1,page street publishing co,page street publishing co,1--62414,2018,2018,1.0
2445,1,paladin press,paladin press,1--61004,2014,2014,1.0
2446,1,palgrave,palgrave,1--137;1--352;1--84457,2014,2018,5.0
2447,1,palgrave macmillan,palgrave macmillan,1--137;1--899287;3--319;0--230;1--4039;1--349,2000,2018,102.0
2448,1,palgrave macmillan education,palgrave macmillan education,1--137,2016,2017,2.0
2449,1,palgrave pivot,palgrave pivot,1--137,2014,2014,2.0
2450,1,pan,pan,0--330,2011,2011,1.0
2451,1,pan african university press,pan african university press,1--943533,2017,2017,1.0
2452,1,pan books,pan books,0--330;1--4472,1978,2015,4.0
2453,1,pan macmillan,pan macmillan,1--4472,2013,2013,1.0
2454,1,pan stanford publishing,pan stanford publishing,981--4613;1--5231;981--4411,2013,2016,3.0
2455,1,panamericana editorial,panamericana editorial,958--30,2015,2015,1.0
2456,1,pandora,pandora,0--04,1989,1989,1.0
2457,1,pantheon books,pantheon books,0--307;0--679;0--394,1975,2011,6.0
2458,1,papercutz,papercutz,1--59707,2009,2009,1.0
2459,1,paperjacks,paperjacks,0--7701,1986,1986,1.0
2460,1,paradigm publishers,paradigm publishers,1--61205,2014,2015,2.0
2461,1,paragon chivers,paragon chivers,0--7927,1991,1991,1.0
2462,1,parallax press,parallax press,0--938077,1987,1987,1.0
2463,1,parallel press university of wisconsin madison libraries,parallel press university of wisconsin madison libraries,1--934795,2013,2015,2.0
2464,1,parenting and teaching publications,parenting and teaching publications,1--879276,1992,1992,1.0
2465,1,parenting press,parenting press,0--943990,1995,1995,1.0
2466,1,parents' magazine press,parents' magazine press,0--8193,1975,1975,1.0
2467,1,parlor press,parlor press,1--60235;1--932559,2004,2008,2.0
2468,1,parragon,parragon,1--4054;1--4454;1--4723;0--7525;1--4075,2001,2015,12.0
2469,1,parragon books ltd,parragon books ltd,1--4723,2014,2014,1.0
2470,1,parragon inc,parragon inc,1--4748,2017,2017,1.0
2471,2,parragon pub;;parragon publishing,parragon pub;;parragon publishing,1--4054;0--7525,2001,2006,6.0
2472,1,partners in nutrition and the chef marshall o'brien group,partners in nutrition and the chef marshall o'brien group,0--9966293,2016,2016,1.0
2473,1,pat and pals,pat and pals,1--905969,2006,2006,1.0
2474,1,paternoster,paternoster,1--84227,2008,2014,3.0
2475,1,pathfinder,pathfinder,0--87348,2000,2004,2.0
2476,1,pathfinder press,pathfinder press,0--87348,1973,1973,1.0
2477,1,paths international ltd,paths international ltd,1--84464,2009,2015,2.0
2478,1,patricia g barnes,patricia g barnes,0--9898708,2014,2014,1.0
2479,1,patterson smith,patterson smith,0--87585,1972,1972,1.0
2480,1,paul h brookes publishing,paul h brookes publishing,1--59857,2015,2015,1.0
2481,1,pavilion publishing and media ltd,pavilion publishing and media ltd,1--909810,2014,2014,1.0
2482,1,peace of mind,peace of mind,0--9976954,2016,2016,1.0
2483,1,peachpit,peachpit,0--321,2008,2008,1.0
2484,1,peachtree,peachtree,1--56145,2011,2011,1.0
2485,1,peachtree pub,peachtree pub,1--56145,2013,2013,1.0
2486,1,peacock publications,peacock publications,0--909209,1983,1983,1.0
2487,1,peanuts,peanuts,1--5040,2000,2000,1.0
2488,1,pearson,pearson,0--7897;1--4082;0--273;1--299;0--13;0--205;0--672;0--321;1--4182;1--292,2010,2019,27.0
2489,1,pearson education,pearson education,0--13;0--7897;1--292,2004,2017,5.0
2490,1,pearson education inc,pearson education inc,0--13;0--321;1--292;0--205,2013,2018,5.0
2491,1,pearson education limited,pearson education limited,1--4479;1--292,2010,2015,3.0
2492,1,pearson education prentice hall,pearson education prentice hall,0--205,2011,2011,1.0
2493,1,pearson learning group,pearson learning group,0--7652,2004,2004,1.0
2494,1,pearson learning solutions,pearson learning solutions,1--269;1--323,2014,2016,2.0
2495,1,pearson prentice hall,pearson prentice hall,0--13,2004,2010,7.0
2496,1,pebble books,pebble books,0--7368,2000,2000,1.0
2497,1,peekash press,peekash press,1--61775,2016,2016,1.0
2498,1,pegasus,pegasus,1--60598,2013,2013,1.0
2499,1,pegasus books,pegasus books,1--68177;1--60598,2012,2018,3.0
2500,1,peirene,peirene,1--908670,2018,2018,1.0
2501,1,pelagic publishing,pelagic publishing,1--78427,2018,2018,1.0
2502,1,pelican pub,pelican pub,1--56554,1995,1995,1.0
2503,1,pelican publishing company inc,pelican publishing company inc,1--56554,1999,1999,1.0
2504,1,pen and sword history,pen and sword history,1--4738,2015,2015,1.0
2505,1,pen and sword military,pen and sword military,1--78383;1--5267,2005,2019,2.0
2506,1,pen and sword transport,pen and sword transport,1--4738,2016,2016,1.0
2507,1,pen name publishing,pen name publishing,1--941541,2015,2015,1.0
2508,1,penguin,penguin,0--525;0--7181;0--451;0--241;0--14,1958,2012,23.0
2509,1,penguin books,penguin books,0--7181;0--451;1--84614;0--241;0--670;1--4059;1--101;0--14,1968,2019,95.0
2510,1,penguin books australia,penguin books australia,0--670,1989,1989,1.0
2511,1,penguin books ltd,penguin books ltd,0--14,1977,1977,1.0
2512,1,penguin bookspuffin books,penguin bookspuffin books,0--14,1994,1994,1.0
2513,1,penguin compass,penguin compass,0--670;0--14,2003,2003,1.0
2514,1,penguin group,penguin group,0--515;0--553;0--451;0--8037;1--4242;0--452;0--14,1987,2014,6.0
2515,1,penguin group usa,penguin group usa,0--14;1--322,2014,2014,2.0
2516,1,penguin group usa llc,penguin group usa llc,1--4806;0--448,2015,2015,1.0
2517,1,penguin press,penguin press,0--14;1--59420,2013,2015,2.0
2518,1,penguin publishing group,penguin publishing group,0--698,2015,2015,1.0
2519,1,penguin putnam,penguin putnam,0--14,1984,1984,1.0
2520,2,penguin ran dom house;;penguin random house,penguin ran dom house;;penguin random house,0--525;0--606;0--515;0--553;0--451;0--425;1--5247;0--85752,2016,2019,9.0
2521,1,penguin random house llc,penguin random house llc,1--101;0--451;0--399;1--5247,2016,2018,8.0
2522,1,penguin young readers,penguin young readers,1--4806;0--448,2013,2015,2.0
2523,1,pennsylvania state university press,pennsylvania state university press,0--271,2015,2016,2.0
2524,1,people habitat communications,people habitat communications,0--9897511,2014,2014,1.0
2525,1,perennial library,perennial library,0--06,1984,1989,2.0
2526,1,perfectbound,perfectbound,0--06,2003,2003,1.0
2527,1,pergamon,pergamon,0--444;0--08,1980,1999,3.0
2528,1,pergamon press,pergamon press,1--4831;0--08;1--4832,1964,1995,20.0
2529,1,pergamon press ltd,pergamon press ltd,1--4831;1--4832,1972,1983,2.0
2530,1,perigee books,perigee books,0--399,1984,1988,2.0
2531,1,perma bound books,perma bound books,0--605,2012,2012,1.0
2532,1,permanent press,permanent press,1--5040,2016,2016,1.0
2533,1,perpetual motion machine publishing,perpetual motion machine publishing,1--943720,2016,2016,1.0
2534,1,persea books,persea books,0--89255,1986,1986,1.0
2535,1,perseus,perseus,0--7382,2001,2001,1.0
2536,1,perseus books,perseus books,0--201,1979,1979,1.0
2537,1,perseus publishing,perseus publishing,0--7382,2001,2001,1.0
2538,1,perseverance press,perseverance press,0--9602676,1986,1986,1.0
2539,1,peter bedrick books,peter bedrick books,0--87226,1998,1998,1.0
2540,1,peter lang publishing,peter lang publishing,1--4539,2015,2015,1.0
2541,1,peter owen,peter owen,0--7206,2016,2016,1.0
2542,1,peter owen publishers,peter owen publishers,0--7206,2017,2017,1.0
2543,1,peter smith,peter smith,0--306;0--8446,1965,1975,2.0
2544,1,peterson publishing company,peterson publishing company,1--63235,2016,2016,1.0
2545,1,pg press,pg press,0--9575476,2013,2013,1.0
2546,1,phaidon,phaidon,0--7148,2000,2000,1.0
2547,1,phaidon press,phaidon press,0--7148,2015,2015,1.0
2548,1,phaidon press inc,phaidon press inc,0--7148,2017,2017,1.0
2549,1,phaidon press limited,phaidon press limited,0--7148,2015,2015,2.0
2550,1,pharos editions,pharos editions,0--9881725,2013,2013,1.0
2551,1,philadelphia museum of art,philadelphia museum of art,0--300;0--87633,2013,2013,1.0
2552,1,phillimore,phillimore,0--85033,1986,1986,1.0
2553,1,philomel books,philomel books,0--14;0--399;0--439,2003,2011,2.0
2554,1,phoenix,phoenix,0--7538,1999,1999,1.0
2555,1,phoenix illustrated,phoenix illustrated,0--7538,1997,1997,1.0
2556,1,phoenix international publications inc,phoenix international publications inc,1--4127,2015,2015,1.0
2557,1,phoenix press,phoenix press,0--8027;1--84212,1987,2000,2.0
2558,1,pi kids phoenix international publications,pi kids phoenix international publications,1--5037,2018,2018,1.0
2559,1,piatkus,piatkus,0--7499,1993,2010,3.0
2560,1,picador,picador,0--330;0--312;1--4472;1--74351;1--250,1991,2019,14.0
2561,1,picador farrar straus and giroux,picador farrar straus and giroux,1--250,2015,2018,2.0
2562,1,piccadilly books ltd,piccadilly books ltd,0--941599,2014,2014,1.0
2563,1,pickering and chatto,pickering and chatto,1--78144;1--84893,2007,2015,5.0
2564,1,pickwick publications,pickwick publications,0--227;1--4982;1--61097,2013,2015,2.0
2565,1,pickwik publication,pickwik publication,1--63087,2014,2014,1.0
2566,1,picture corgi,picture corgi,0--552,2008,2008,1.0
2567,1,piedmont archaeological studies trust inc,piedmont archaeological studies trust inc,1--9851,2018,2018,1.0
2568,1,pimlico,pimlico,0--7126;1--84413,1998,2003,4.0
2569,1,pineapple press,pineapple press,0--910923,1983,1983,1.0
2570,1,pines publishing,pines publishing,0--9934777,2015,2015,1.0
2571,1,pines publishing inc,pines publishing inc,0--9766820,2018,2018,1.0
2572,1,pinnacle,pinnacle,0--7860,2008,2008,1.0
2573,1,pinnacle books,pinnacle books,0--7860;1--55817;0--523,1975,2018,6.0
2574,1,pinnacle books kensington publishing corp,pinnacle books kensington publishing corp,0--7860,2015,2019,2.0
2575,1,pioneer works press,pioneer works press,0--9905935,2016,2016,1.0
2576,1,piper books,piper books,0--434,1989,1989,1.0
2577,1,pira international,pira international,1--85802,1994,1994,1.0
2578,1,pitkin publishing,pitkin publishing,1--84165,2014,2014,1.0
2579,1,pitman,pitman,0--273,1979,1979,1.0
2580,1,pitman publishing,pitman publishing,1--4832,1990,1990,1.0
2581,1,playscripts inc,playscripts inc,0--9709046,2007,2007,1.0
2582,1,plaza and jane s,plaza and jane s,1--949061,2018,2018,1.0
2583,1,plenum,plenum,0--306,1986,1986,1.0
2584,2,plenum p;;plenum press,plenum p;;plenum press,1--4615;0--306;1--4684,1975,uuuu,6.0
2585,1,plexus publishing limited,plexus publishing limited,0--85965,2016,2016,1.0
2586,1,plume,plume,0--452,1990,2012,2.0
2587,1,plume book,plume book,0--452,1992,1992,1.0
2588,1,plural publishing inc,plural publishing inc,1--59756,2007,2007,1.0
2589,1,pluto press,pluto press,0--7453;1--4416;1--78371;1--78680;1--84964,2004,2018,4.0
2590,1,pneuma publishing,pneuma publishing,0--9822584,2015,2015,1.0
2591,1,pockert books,pockert books,1--5011,2017,2017,1.0
2592,1,pocket book,pocket book,1--84739,2011,2011,1.0
2593,1,pocket books,pocket books,0--671;1--4767;0--7432;1--84739;1--5011;1--4516;0--7434,1963,2018,24.0
2594,1,pocket star books,pocket star books,1--5011;1--4767;0--671,1997,2016,5.0
2595,1,pogo,pogo,1--62031,2017,2017,1.0
2596,1,point blank,point blank,1--78607,2018,2018,1.0
2597,1,pointed leaf press llc,pointed leaf press llc,1--938461,2013,2013,1.0
2598,1,poisoned pen press,poisoned pen press,1--59058;1--61595,2009,2011,2.0
2599,1,policy press,policy press,1--4473,2012,2017,5.0
2600,1,polity,polity,0--7456;1--5095,2011,2019,15.0
2601,1,polity press,polity press,0--7456;1--5095,1988,2018,8.0
2602,1,ponyclub stabenfeldt a s,ponyclub stabenfeldt a s,82--591,2002,2002,1.0
2603,1,poolbeg press,poolbeg press,0--905169,1980,1980,1.0
2604,1,poolbeg press ltd,poolbeg press ltd,1--84223,2012,2012,1.0
2605,1,pop publishing and distribution,pop publishing and distribution,0--9855356,2017,2017,1.0
2606,1,portfolio penguin,portfolio penguin,0--525;1--101;0--241;0--399;0--7352;1--322,2011,2018,5.0
2607,1,portland house,portland house,0--517,1988,1988,1.0
2608,1,portland press limited,portland press limited,1--85578,2015,2015,1.0
2609,1,portobello books,portobello books,1--84627,2013,2013,1.0
2610,1,post hill press book,post hill press book,1--68261,2016,2016,1.0
2611,1,potomac books,potomac books,1--61234,2012,2018,3.0
2612,1,pow,pow,1--57687,2018,2018,1.0
